movie_id,title,ranking_score
M0933,Movie 933,999.0142393636004
M0998,Movie 998,991.8710662021998
M0349,Movie 349,985.7362197741834
M0176,Movie 176,982.2964088478714
M0216,Movie 216,974.1729346086275
M0917,Movie 917,972.7653122153729
M0095,Movie 95,968.5616218979322
M0294,Movie 294,967.045746578752
M0286,Movie 286,962.718053875935
M0248,Movie 248,930.229917192874
M0744,Movie 744,922.2415335265622
M0131,Movie 131,918.5588250531628
M0165,Movie 165,905.7452943466028
M0940,Movie 940,905.2123843881049
M0014,Movie 14,894.9421640757092
M0142,Movie 142,892.0210040393375
M0607,Movie 607,889.0040332318144
M0590,Movie 590,888.7228077026404
M0493,Movie 493,867.836484954064
M0018,Movie 18,859.4637271597214
M0588,Movie 588,850.9797510324843
M0833,Movie 833,839.3588028107104
M0848,Movie 848,837.3551062510503
M0663,Movie 663,836.5708339099766
M0583,Movie 583,825.4469608082544
M0555,Movie 555,822.313028158957
M0166,Movie 166,818.6622554048986
M0604,Movie 604,806.5492367742621
M0905,Movie 905,806.4961356897903
M0295,Movie 295,803.3948997774655
M0943,Movie 943,790.5796861072989
M0255,Movie 255,786.4918656354215
M0118,Movie 118,785.1253735484025
M0514,Movie 514,784.7258210554719
M0897,Movie 897,782.5166045684362
M0344,Movie 344,779.1696701352492
M0135,Movie 135,775.072206837245
M0537,Movie 537,772.6219306804695
M0509,Movie 509,771.4337165994086
M0129,Movie 129,764.7856774002714
M0203,Movie 203,761.0976812321408
M0188,Movie 188,758.3782405603852
M0163,Movie 163,757.0462748680351
M0087,Movie 87,756.8134219800659
M0640,Movie 640,756.7827325640758
M0977,Movie 977,754.570057219185
M0438,Movie 438,754.3980378136658
M0539,Movie 539,749.2404539055857
M0260,Movie 260,745.6976720132026
M0390,Movie 390,740.7808629737239
