movie_id,title,ranking_score
M0953,Movie 953,1000.5119173082556
M0739,Movie 739,990.5683207342613
M0133,Movie 133,984.937277736287
M0452,Movie 452,984.4935273971486
M0497,Movie 497,972.3076862543758
M0104,Movie 104,970.2744744111316
M0235,Movie 235,969.8975408159679
M0540,Movie 540,962.1166066926818
M0334,Movie 334,961.3431615702117
M0518,Movie 518,959.90544242199
M0494,Movie 494,954.4675056957747
M0964,Movie 964,936.585823410733
M0789,Movie 789,934.775979825343
M0720,Movie 720,929.1610885074895
M0613,Movie 613,927.0583410545556
M0959,Movie 959,898.6930576458021
M0693,Movie 693,898.3632016777602
M0446,Movie 446,893.3743513288531
M0748,Movie 748,890.1252321465174
M0229,Movie 229,888.434168430932
M0628,Movie 628,887.1659949995717
M0503,Movie 503,884.442818534936
M0603,Movie 603,881.646286537571
M0207,Movie 207,872.9703354321464
M0870,Movie 870,872.0706182482046
M0315,Movie 315,868.4496458613019
M0842,Movie 842,867.1839675180336
M0034,Movie 34,863.7574823144722
M0548,Movie 548,857.3937667574495
M0601,Movie 601,848.3645684770776
M0804,Movie 804,845.1540873814184
M0534,Movie 534,831.5600472806852
M0337,Movie 337,830.481099938485
M0046,Movie 46,830.2181640188785
M0533,Movie 533,827.525962615811
M0257,Movie 257,817.7956185788062
M0482,Movie 482,813.9105804422791
M0043,Movie 43,796.0886179896855
M0499,Movie 499,793.1831930197685
M0110,Movie 110,788.467556099747
M0597,Movie 597,787.3456875166092
M0307,Movie 307,771.4961968233345
M0125,Movie 125,753.1035814729103
M0771,Movie 771,750.2764782633958
M0321,Movie 321,743.6615281240757
M0016,Movie 16,740.8003511080581
M0155,Movie 155,737.8582217093926
M0564,Movie 564,733.9330881856811
M0926,Movie 926,728.9858256656601
M0521,Movie 521,724.183692725096
