movie_id,title,ranking_score
M0933,Movie 933,999.0640286892301
M0097,Movie 97,998.941811038776
M0085,Movie 85,995.3423107255812
M0330,Movie 330,993.5164645132836
M0998,Movie 998,991.888045132874
M0349,Movie 349,985.777261255778
M0760,Movie 760,983.3775760261838
M0176,Movie 176,982.3480228429568
M0216,Movie 216,974.2375834765205
M0917,Movie 917,972.7721952291926
M0095,Movie 95,968.5995258702709
M0294,Movie 294,967.1080241184543
M0990,Movie 990,962.8626479323917
M0286,Movie 286,962.7485301251807
M0171,Movie 171,962.6630637030462
M0614,Movie 614,962.3892710621789
M0787,Movie 787,955.3793970031803
M0816,Movie 816,954.0296069521162
M0586,Movie 586,944.7775963625091
M0572,Movie 572,933.3136607017816
M0248,Movie 248,930.2855630208469
M0744,Movie 744,922.2567839671275
M0072,Movie 72,921.9626741010098
M0131,Movie 131,918.6172611429198
M0970,Movie 970,915.6330982638333
M0126,Movie 126,912.3594888961951
M0832,Movie 832,906.6026089758006
M0165,Movie 165,905.8191312413029
M0014,Movie 14,894.9854474885283
M0647,Movie 647,891.212660269577
M0934,Movie 934,889.6041716812613
M0607,Movie 607,889.040295007151
M0590,Movie 590,888.7860882285753
M0190,Movie 190,887.4038467817002
M0484,Movie 484,884.5666793567209
M0630,Movie 630,883.5608472157354
M0854,Movie 854,882.6747265615084
M0952,Movie 952,880.6320880372093
M0197,Movie 197,875.8200284501335
M0073,Movie 73,875.2092353661385
M0493,Movie 493,867.875105666193
M0018,Movie 18,859.512257808542
M0767,Movie 767,858.6713449666535
M0588,Movie 588,851.0170107769354
M0600,Movie 600,841.3990173211403
M0982,Movie 982,839.6695183670645
M0833,Movie 833,839.3622316332028
M0848,Movie 848,837.3805305858033
M0663,Movie 663,836.5820446448505
M0247,Movie 247,833.9792333417646
