movie_id,title,ranking_score
M0933,Movie 933,999.0627118682341
M0097,Movie 97,998.9423999695538
M0085,Movie 85,995.322712368928
M0330,Movie 330,993.4437414334238
M0998,Movie 998,991.9081824669956
M0349,Movie 349,985.7641818925168
M0760,Movie 760,983.344815538898
M0176,Movie 176,982.3111111963974
M0216,Movie 216,974.1914246596941
M0917,Movie 917,972.7946875954254
M0095,Movie 95,968.6122046091513
M0294,Movie 294,967.0680579097306
M0990,Movie 990,962.8447127812509
M0286,Movie 286,962.7153683554712
M0171,Movie 171,962.651092698904
M0614,Movie 614,962.3217517992314
M0787,Movie 787,955.3923608144177
M0816,Movie 816,954.0130916708364
M0586,Movie 586,944.7162797925725
M0572,Movie 572,933.2466023702005
M0248,Movie 248,930.2553000343489
M0744,Movie 744,922.2443879355326
M0072,Movie 72,921.9293839513366
M0131,Movie 131,918.5921735924402
M0970,Movie 970,915.5904040848001
M0126,Movie 126,912.3326203344144
M0832,Movie 832,906.5977704075847
M0165,Movie 165,905.7945081554335
M0014,Movie 14,894.9672035342514
M0142,Movie 142,892.0382138600612
M0647,Movie 647,891.1667747149154
M0934,Movie 934,889.5586915492368
M0607,Movie 607,889.0171080085312
M0590,Movie 590,888.7585490161439
M0190,Movie 190,887.3681453241707
M0484,Movie 484,884.5187575148567
M0630,Movie 630,883.4776545767809
M0854,Movie 854,882.6535321982367
M0952,Movie 952,880.6214187538418
M0197,Movie 197,875.7797421449326
M0073,Movie 73,875.2000632093701
M0493,Movie 493,867.8723059535083
M0432,Movie 432,861.5085411288404
M0018,Movie 18,859.5233479394286
M0767,Movie 767,858.6716262374515
M0588,Movie 588,851.0086231278116
M0600,Movie 600,841.3364554659234
M0982,Movie 982,839.6750215400275
M0833,Movie 833,839.3745599077304
M0848,Movie 848,837.3948338253819
