movie_id,title,ranking_score
M0589,Movie 589,998.4123083112603
M0928,Movie 928,978.2901740185453
M0668,Movie 668,975.1229077608501
M0068,Movie 68,974.8222591112692
M0311,Movie 311,973.3902060740322
M0752,Movie 752,962.2190482081965
M0727,Movie 727,960.4071757822703
M0439,Movie 439,956.4610658877244
M0283,Movie 283,950.6799573132009
M0485,Movie 485,935.1249270478648
M0254,Movie 254,925.844182281164
M0769,Movie 769,924.5634357860066
M0631,Movie 631,922.8750358039829
M0199,Movie 199,915.8705420189383
M0951,Movie 951,915.5716037034063
M0844,Movie 844,913.6493391492497
M0481,Movie 481,878.5022328247265
M0730,Movie 730,875.4824197271269
M0030,Movie 30,864.213462732397
M0486,Movie 486,859.5696109672931
M0221,Movie 221,859.3362386151807
M0281,Movie 281,857.4818533120632
M0209,Movie 209,855.1075848135016
M0471,Movie 471,854.6779027548049
M0441,Movie 441,843.1659899405385
M0092,Movie 92,839.2327386749505
M0527,Movie 527,836.7384460140893
M0240,Movie 240,826.3086612420524
M0747,Movie 747,816.1550445202372
M0827,Movie 827,814.4609544701348
M0026,Movie 26,809.5480756313292
M0650,Movie 650,808.7346440598766
M0725,Movie 725,807.3626470262434
M0975,Movie 975,805.5614737098024
M0700,Movie 700,796.6068604827981
M0042,Movie 42,785.8262050874285
M0210,Movie 210,782.4856442633276
M0377,Movie 377,778.750134624566
M0665,Movie 665,766.6475054504897
M0121,Movie 121,766.4901036054072
M0876,Movie 876,747.5015650443936
M0134,Movie 134,737.0968044498178
M0195,Movie 195,735.1743640542161
M0656,Movie 656,727.0229498990616
M0385,Movie 385,722.6036252911
M0516,Movie 516,721.9880727504806
M0354,Movie 354,706.8036501753812
M0909,Movie 909,681.5471758823312
M0448,Movie 448,677.7725983227109
M0004,Movie 4,676.7297569735222
