movie_id,title,ranking_score
M0097,Movie 97,998.9334481136799
M0330,Movie 330,993.4900698408388
M0760,Movie 760,983.3912907330289
M0990,Movie 990,962.8532161655029
M0171,Movie 171,962.6790994212357
M0614,Movie 614,962.390335695499
M0787,Movie 787,955.4230155146067
M0816,Movie 816,954.0691682975607
M0586,Movie 586,944.7799630627834
M0572,Movie 572,933.3093731526551
M0072,Movie 72,921.9888837707266
M0970,Movie 970,915.6012165026777
M0126,Movie 126,912.3248790969691
M0832,Movie 832,906.6392901386874
M0647,Movie 647,891.247875523548
M0934,Movie 934,889.583417361198
M0190,Movie 190,887.3842226837411
M0484,Movie 484,884.5523163679745
M0630,Movie 630,883.5271123787932
M0854,Movie 854,882.6970600869483
M0952,Movie 952,880.6237370800383
M0197,Movie 197,875.792815658948
M0073,Movie 73,875.2387944484652
M0432,Movie 432,861.5496437376895
M0767,Movie 767,858.7006613015267
M0600,Movie 600,841.3785746846155
M0982,Movie 982,839.6724994478168
M0247,Movie 247,833.9525402104917
M0562,Movie 562,833.0078926666042
M0886,Movie 886,826.2470142482737
M0280,Movie 280,825.6160543209534
M0649,Movie 649,812.6831446375645
M0903,Movie 903,811.8447789907888
M0168,Movie 168,808.5254999091082
M0738,Movie 738,806.6518109386981
M0866,Movie 866,777.2523821470597
M0602,Movie 602,773.2898212144848
M0227,Movie 227,765.3830612674108
M0234,Movie 234,755.4413237136686
M0773,Movie 773,750.426000916448
M0867,Movie 867,749.9267827044097
M0513,Movie 513,749.0869896331608
M0686,Movie 686,740.1517387883283
M0153,Movie 153,731.635275355194
M0477,Movie 477,726.2577239503596
M0577,Movie 577,720.8866223393161
M0353,Movie 353,717.4613496192512
M0009,Movie 9,709.880113210905
M0889,Movie 889,708.5015595768413
M0568,Movie 568,707.5017103549546
