movie_id,title,ranking_score
M0933,Movie 933,999.0529811046799
M0998,Movie 998,991.8603650769452
M0349,Movie 349,985.7652689611714
M0176,Movie 176,982.3366699625519
M0216,Movie 216,974.2008334751005
M0917,Movie 917,972.7479325262486
M0095,Movie 95,968.5973577868642
M0294,Movie 294,967.0813755949929
M0286,Movie 286,962.7284462652393
M0248,Movie 248,930.272877984139
M0744,Movie 744,922.2319999981437
M0131,Movie 131,918.5939322279224
M0165,Movie 165,905.7940747294671
M0940,Movie 940,905.2207335041611
M0014,Movie 14,894.9772447520132
M0142,Movie 142,892.0639710558995
M0607,Movie 607,888.9725176296037
M0590,Movie 590,888.7625667246607
M0493,Movie 493,867.8653052078375
M0018,Movie 18,859.5149363512431
M0588,Movie 588,850.9692089209858
M0833,Movie 833,839.3563883017828
M0848,Movie 848,837.3455415893471
M0663,Movie 663,836.5543970654061
M0555,Movie 555,822.3206524592682
M0166,Movie 166,818.6977430880842
M0604,Movie 604,806.5402907316544
M0905,Movie 905,806.4787555827372
M0295,Movie 295,803.4409802525495
M0943,Movie 943,790.6117310863875
M0118,Movie 118,785.152542066869
M0514,Movie 514,784.765419654074
M0897,Movie 897,782.4927901191617
M0344,Movie 344,779.2212434097958
M0135,Movie 135,775.0894871146778
M0537,Movie 537,772.5965281075601
M0509,Movie 509,771.4375612853061
M0129,Movie 129,764.8387184907544
M0203,Movie 203,761.1644565967806
M0188,Movie 188,758.3791828564836
M0163,Movie 163,757.0529169706482
M0640,Movie 640,756.8002571787573
M0087,Movie 87,756.7978430597868
M0977,Movie 977,754.5738719042612
M0438,Movie 438,754.4206728077503
M0539,Movie 539,749.2438778393625
M0260,Movie 260,745.7227916222415
M0390,Movie 390,740.8223015670346
M0575,Movie 575,735.0819663643656
M0360,Movie 360,732.4729429083296
