movie_id,title,ranking_score
M0455,Movie 455,997.0603433719358
M0098,Movie 98,996.9676118839319
M0274,Movie 274,993.4469736012695
M0942,Movie 942,992.6898441992294
M0801,Movie 801,991.4636600225957
M0669,Movie 669,988.1151358067492
M0892,Movie 892,984.4545654133533
M0253,Movie 253,983.8364635409389
M0252,Movie 252,982.9457815104606
M0958,Movie 958,982.7479028360158
M0941,Movie 941,969.6035906061468
M0219,Movie 219,968.7020290861345
M0453,Movie 453,961.4998800171948
M0566,Movie 566,952.1997092931123
M0883,Movie 883,945.7479185505074
M0543,Movie 543,942.6256503838005
M0671,Movie 671,935.004251045132
M0039,Movie 39,933.5785198520111
M0775,Movie 775,933.4332590786046
M0519,Movie 519,931.9267986135343
M0821,Movie 821,930.3318445357534
M0675,Movie 675,930.3222153983344
M0185,Movie 185,916.3621678595365
M0987,Movie 987,914.0634759975251
M0012,Movie 12,903.2467008653545
M0891,Movie 891,897.2831953813453
M0536,Movie 536,875.6998611632393
M0461,Movie 461,869.2789246605043
M0792,Movie 792,856.603482508188
M0820,Movie 820,855.551885118082
M0655,Movie 655,850.7542395415542
M0523,Movie 523,846.765277368544
M0692,Movie 692,846.53835086608
M0456,Movie 456,846.3455018196122
M0430,Movie 430,843.7810613697571
M0840,Movie 840,843.2461012086817
M0378,Movie 378,843.1627248071692
M0608,Movie 608,841.3857348191766
M0763,Movie 763,841.1636910772784
M0629,Movie 629,838.6820111174252
M0444,Movie 444,834.3627678880489
M0463,Movie 463,833.8280380676462
M0149,Movie 149,821.254199011087
M0429,Movie 429,818.3719854973466
M0189,Movie 189,810.579507171482
M0070,Movie 70,806.3637411946019
M0520,Movie 520,790.210125493199
M0762,Movie 762,789.688588049273
M0236,Movie 236,780.3877407513729
M0645,Movie 645,779.8110969736579
