movie_id,title,ranking_score
M0953,Movie 953,1000.4840639143321
M0739,Movie 739,990.5120576413264
M0133,Movie 133,984.9391966890815
M0452,Movie 452,984.5005967424706
M0497,Movie 497,972.3067176337231
M0104,Movie 104,970.2588776265334
M0235,Movie 235,969.91724864684
M0540,Movie 540,962.1543269360997
M0334,Movie 334,961.3836076509174
M0518,Movie 518,959.9297782196162
M0494,Movie 494,954.4713322049739
M0964,Movie 964,936.5720333195301
M0789,Movie 789,934.7371201728794
M0720,Movie 720,929.1650935952296
M0613,Movie 613,927.0615571592072
M0959,Movie 959,898.6588760792141
M0693,Movie 693,898.3046098839962
M0446,Movie 446,893.3793171681328
M0748,Movie 748,890.1315045968927
M0229,Movie 229,888.4236861715303
M0628,Movie 628,887.1682812198652
M0503,Movie 503,884.4474755567355
M0603,Movie 603,881.6383187025707
M0207,Movie 207,872.9770086532835
M0870,Movie 870,872.0660019981099
M0315,Movie 315,868.4621967849359
M0842,Movie 842,867.1816875297484
M0034,Movie 34,863.7600510493469
M0548,Movie 548,857.3959872537064
M0601,Movie 601,848.3814568504478
M0804,Movie 804,845.1292331572569
M0534,Movie 534,831.5923251500773
M0337,Movie 337,830.4872978195692
M0046,Movie 46,830.2458930546368
M0533,Movie 533,827.548283999541
M0257,Movie 257,817.8272656752285
M0482,Movie 482,813.934539805338
M0043,Movie 43,796.1138371201429
M0499,Movie 499,793.1633709128703
M0110,Movie 110,788.4837346318535
M0597,Movie 597,787.3059498318713
M0307,Movie 307,771.5202984348604
M0125,Movie 125,753.1138588898276
M0771,Movie 771,750.2784860681494
M0321,Movie 321,743.6655126922745
M0016,Movie 16,740.7930129605219
M0155,Movie 155,737.8624037090003
M0564,Movie 564,733.957144699975
M0926,Movie 926,728.9575067917148
M0521,Movie 521,724.2103126055573
