movie_id,title,ranking_score
M0032,Movie 32,997.5954962311033
M0863,Movie 863,985.222690861087
M0636,Movie 636,975.1245824531768
M0508,Movie 508,962.3746422286706
M0483,Movie 483,959.619564102142
M0205,Movie 205,944.361054795713
M0758,Movie 758,937.0674417391267
M0282,Movie 282,928.5036588533521
M0064,Movie 64,925.294223461099
M0332,Movie 332,922.8185874405272
M0031,Movie 31,917.778507293854
M0599,Movie 599,915.2191830238359
M0435,Movie 435,913.6275128715088
M0206,Movie 206,903.3420911733134
M0459,Movie 459,902.2446491133474
M0265,Movie 265,897.4804837654239
M0291,Movie 291,896.6094062558833
M0382,Movie 382,895.6582802825434
M0635,Movie 635,894.7675185958299
M0424,Movie 424,888.6756941524834
M0051,Movie 51,888.6290417146039
M0688,Movie 688,884.2591200547008
M0278,Movie 278,881.8289048140342
M0759,Movie 759,867.4963396555703
M0157,Movie 157,865.3081877155529
M0411,Movie 411,864.7753691282592
M0362,Movie 362,856.4536387096879
M0782,Movie 782,853.2239345027466
M0657,Movie 657,843.5965052518302
M0002,Movie 2,836.6532995077883
M0462,Movie 462,835.2463235217667
M0320,Movie 320,814.1808299803079
M0391,Movie 391,813.389057388281
M0591,Movie 591,811.1789770360353
M0949,Movie 949,785.5226159320307
M0331,Movie 331,784.3656074764339
M0436,Movie 436,776.1202953397867
M0116,Movie 116,773.6465098780526
M0440,Movie 440,772.9113788162895
M0273,Movie 273,764.397246731474
M0955,Movie 955,764.0964726043704
M0442,Movie 442,761.3712061029187
M0898,Movie 898,760.7992033344098
M0187,Movie 187,758.2091066192947
M0679,Movie 679,740.4201149007763
M0995,Movie 995,737.2195124399723
M0594,Movie 594,735.6478856304304
M0907,Movie 907,734.2261097044058
M0837,Movie 837,730.7950063024546
M0618,Movie 618,730.304004269841
