movie_id,title,ranking_score
M0589,Movie 589,998.4301079597705
M0928,Movie 928,978.25714293528
M0668,Movie 668,975.1499012972359
M0068,Movie 68,974.8382967197062
M0311,Movie 311,973.3702066232337
M0752,Movie 752,962.2298190454146
M0727,Movie 727,960.4373351129829
M0439,Movie 439,956.4459218078451
M0283,Movie 283,950.6700331041036
M0485,Movie 485,935.1095361591066
M0254,Movie 254,925.8105841916818
M0769,Movie 769,924.6046122577911
M0631,Movie 631,922.9157374247787
M0199,Movie 199,915.8909039505276
M0951,Movie 951,915.5761224143447
M0844,Movie 844,913.602195636483
M0481,Movie 481,878.5284597286208
M0730,Movie 730,875.4815775380442
M0030,Movie 30,864.1877641856653
M0486,Movie 486,859.5886509520304
M0221,Movie 221,859.3034440039595
M0281,Movie 281,857.4603637693384
M0209,Movie 209,855.0909537772206
M0471,Movie 471,854.6734053226352
M0441,Movie 441,843.16242003967
M0092,Movie 92,839.2095063012318
M0527,Movie 527,836.7657560453407
M0240,Movie 240,826.311619179835
M0747,Movie 747,816.1740111060041
M0827,Movie 827,814.4253039902419
M0026,Movie 26,809.5512066140915
M0650,Movie 650,808.7565952262479
M0725,Movie 725,807.3627688430228
M0975,Movie 975,805.5396276648396
M0700,Movie 700,796.6328359643124
M0042,Movie 42,785.835260987088
M0210,Movie 210,782.4586812135313
M0377,Movie 377,778.7644693523627
M0665,Movie 665,766.6483011320506
M0121,Movie 121,766.452522060584
M0876,Movie 876,747.4945762069667
M0134,Movie 134,737.0979966231783
M0195,Movie 195,735.1688021729393
M0385,Movie 385,722.5985767887153
M0516,Movie 516,722.0222094391463
M0354,Movie 354,706.7598913958266
M0448,Movie 448,677.749470639805
M0004,Movie 4,676.7036496046136
M0736,Movie 736,675.0848305558676
M0906,Movie 906,670.0459732275691
