movie_id,title,ranking_score
M0455,Movie 455,997.0545433677158
M0098,Movie 98,996.9782342637432
M0274,Movie 274,993.4210825437425
M0942,Movie 942,992.7072520871723
M0801,Movie 801,991.4766236372889
M0669,Movie 669,988.1148167820137
M0892,Movie 892,984.4908277794186
M0253,Movie 253,983.8120992628557
M0252,Movie 252,982.9169843378131
M0958,Movie 958,982.7536175966649
M0941,Movie 941,969.6227868363258
M0219,Movie 219,968.6889304632847
M0453,Movie 453,961.4897305530743
M0566,Movie 566,952.1832550238399
M0883,Movie 883,945.7585739879439
M0543,Movie 543,942.6022437615636
M0671,Movie 671,935.0354873024353
M0039,Movie 39,933.5844016379046
M0775,Movie 775,933.4560692230364
M0519,Movie 519,931.9085188696345
M0821,Movie 821,930.3507264601967
M0675,Movie 675,930.3235009923068
M0185,Movie 185,916.329553333115
M0987,Movie 987,914.0958687509433
M0012,Movie 12,903.267722768537
M0891,Movie 891,897.3120323234878
M0536,Movie 536,875.6937808360982
M0461,Movie 461,869.2732731368458
M0792,Movie 792,856.6330393950744
M0820,Movie 820,855.5520130513061
M0655,Movie 655,850.736963090682
M0523,Movie 523,846.738708276859
M0692,Movie 692,846.5731142868054
M0456,Movie 456,846.3464455136984
M0430,Movie 430,843.7584541972275
M0840,Movie 840,843.2477921612008
M0378,Movie 378,843.155713824781
M0608,Movie 608,841.3880151554608
M0763,Movie 763,841.1530440304981
M0629,Movie 629,838.6808020970813
M0444,Movie 444,834.3661528188089
M0463,Movie 463,833.8137903584569
M0149,Movie 149,821.2236453337798
M0429,Movie 429,818.3839384713029
M0189,Movie 189,810.5754836199084
M0070,Movie 70,806.3888144069815
M0520,Movie 520,790.1870744379034
M0762,Movie 762,789.6935808146656
M0236,Movie 236,780.3674950348163
M0645,Movie 645,779.8317093853619
