movie_id,title,ranking_score
M0455,Movie 455,997.0620225812909
M0098,Movie 98,996.977969234708
M0274,Movie 274,993.4357142526266
M0942,Movie 942,992.7013584249893
M0801,Movie 801,991.4895218226344
M0669,Movie 669,988.1354945825018
M0892,Movie 892,984.4732123295954
M0253,Movie 253,983.8198032332522
M0252,Movie 252,982.9560553011047
M0958,Movie 958,982.7636663353932
M0941,Movie 941,969.6191970160651
M0219,Movie 219,968.7471376751296
M0453,Movie 453,961.4899307580306
M0566,Movie 566,952.1910266520574
M0883,Movie 883,945.7689301982423
M0543,Movie 543,942.6096379204541
M0671,Movie 671,935.0110936277418
M0039,Movie 39,933.5790303181963
M0775,Movie 775,933.4554584884643
M0519,Movie 519,931.9234193148063
M0821,Movie 821,930.3461984289298
M0675,Movie 675,930.3400705415546
M0185,Movie 185,916.3712295259575
M0987,Movie 987,914.0810164942463
M0012,Movie 12,903.3248102625818
M0891,Movie 891,897.299452438876
M0536,Movie 536,875.7082861273279
M0461,Movie 461,869.2746977445521
M0792,Movie 792,856.6054930734899
M0820,Movie 820,855.562814149174
M0655,Movie 655,850.7617815636835
M0523,Movie 523,846.7562606884943
M0692,Movie 692,846.5577788638135
M0456,Movie 456,846.3535057521457
M0430,Movie 430,843.796042080916
M0840,Movie 840,843.2769496505089
M0378,Movie 378,843.1501720316153
M0608,Movie 608,841.3886364037421
M0763,Movie 763,841.1658774848966
M0629,Movie 629,838.6906715633637
M0444,Movie 444,834.3671514342772
M0463,Movie 463,833.832386168047
M0149,Movie 149,821.2511868268548
M0429,Movie 429,818.3818827289311
M0189,Movie 189,810.6055363537895
M0070,Movie 70,806.3877370684909
M0520,Movie 520,790.2131789890674
M0762,Movie 762,789.6916702055106
M0236,Movie 236,780.4128056466021
M0645,Movie 645,779.8400966377236
