movie_id,title,ranking_score
M0953,Movie 953,1000.53482032042
M0739,Movie 739,990.5724900642342
M0133,Movie 133,984.9595360549487
M0452,Movie 452,984.5169688456006
M0497,Movie 497,972.3315038861906
M0104,Movie 104,970.2939063281998
M0235,Movie 235,969.9245708058272
M0540,Movie 540,962.143805655726
M0334,Movie 334,961.3929977761129
M0518,Movie 518,959.936723585015
M0494,Movie 494,954.4907154572542
M0964,Movie 964,936.6165625986831
M0789,Movie 789,934.7921251266167
M0720,Movie 720,929.1844250851042
M0613,Movie 613,927.0779478684597
M0959,Movie 959,898.7143811463565
M0693,Movie 693,898.3763130667928
M0446,Movie 446,893.4164874439911
M0748,Movie 748,890.1617199994068
M0229,Movie 229,888.4509907210705
M0628,Movie 628,887.193711768633
M0503,Movie 503,884.4530275500765
M0603,Movie 603,881.6462555006766
M0207,Movie 207,872.9981712061501
M0870,Movie 870,872.0989223377754
M0315,Movie 315,868.4732817297183
M0842,Movie 842,867.2205459068196
M0034,Movie 34,863.768617079814
M0548,Movie 548,857.4307866979101
M0601,Movie 601,848.3727496794544
M0804,Movie 804,845.1681197377076
M0534,Movie 534,831.5959770254652
M0337,Movie 337,830.5218844640123
M0046,Movie 46,830.2461357025044
M0533,Movie 533,827.5581734643431
M0257,Movie 257,817.8285344199048
M0482,Movie 482,813.9364929397183
M0043,Movie 43,796.118849778687
M0499,Movie 499,793.2044363847447
M0110,Movie 110,788.4965016430352
M0597,Movie 597,787.3401323760546
M0307,Movie 307,771.5355448229742
M0125,Movie 125,753.1201327225504
M0771,Movie 771,750.2986380379805
M0321,Movie 321,743.6936445522999
M0016,Movie 16,740.822081300097
M0155,Movie 155,737.8753420799765
M0564,Movie 564,733.9605430449044
M0521,Movie 521,724.2199584682994
M0653,Movie 653,722.1006933097867
