movie_id,title,ranking_score
M0032,Movie 32,997.6266766065045
M0863,Movie 863,985.1922581969204
M0636,Movie 636,975.1661116646521
M0508,Movie 508,962.3920480149867
M0483,Movie 483,959.6464039827877
M0205,Movie 205,944.3431570604448
M0758,Movie 758,937.0835135524792
M0282,Movie 282,928.5107412237197
M0064,Movie 64,925.3085059876785
M0332,Movie 332,922.8186158924012
M0031,Movie 31,917.7951053492485
M0599,Movie 599,915.2431569881006
M0435,Movie 435,913.6160279279001
M0206,Movie 206,903.3327544413272
M0459,Movie 459,902.2243338587041
M0265,Movie 265,897.4768125102963
M0291,Movie 291,896.6125755949543
M0382,Movie 382,895.6696882804806
M0635,Movie 635,894.8027698443758
M0424,Movie 424,888.6791245249807
M0051,Movie 51,888.64843081466
M0688,Movie 688,884.2781812385593
M0278,Movie 278,881.842323918326
M0759,Movie 759,867.5293051838395
M0157,Movie 157,865.3125517726635
M0411,Movie 411,864.792399890159
M0782,Movie 782,853.2481268085762
M0657,Movie 657,843.6452360032895
M0462,Movie 462,835.2484187362563
M0320,Movie 320,814.1822727388878
M0391,Movie 391,813.4055790530621
M0591,Movie 591,811.2149862676005
M0949,Movie 949,785.4978450712063
M0331,Movie 331,784.3867901292346
M0436,Movie 436,776.1434210732109
M0116,Movie 116,773.6749491132431
M0440,Movie 440,772.9233452607956
M0273,Movie 273,764.4364042503214
M0955,Movie 955,764.0989191943429
M0442,Movie 442,761.3907254459264
M0898,Movie 898,760.8004299031319
M0187,Movie 187,758.1954178532729
M0679,Movie 679,740.4450648120321
M0995,Movie 995,737.2326566644206
M0594,Movie 594,735.684537042543
M0907,Movie 907,734.2418519400685
M0837,Movie 837,730.8140430963052
M0618,Movie 618,730.318596965294
M0662,Movie 662,727.2979033944034
M0579,Movie 579,707.5086966891965
