movie_id,title,ranking_score
M0933,Movie 933,999.0492165611139
M0097,Movie 97,998.9729109930005
M0085,Movie 85,995.3846271312615
M0330,Movie 330,993.4766623853093
M0998,Movie 998,991.9060602900819
M0349,Movie 349,985.7478161452528
M0760,Movie 760,983.3854489129112
M0176,Movie 176,982.2934372504257
M0216,Movie 216,974.1736076302257
M0917,Movie 917,972.8050547974854
M0095,Movie 95,968.5833326150164
M0294,Movie 294,967.0518372887224
M0990,Movie 990,962.8821381585499
M0286,Movie 286,962.7064024901591
M0171,Movie 171,962.6755705986334
M0614,Movie 614,962.3367830352413
M0787,Movie 787,955.4286255112078
M0816,Movie 816,954.0622769044993
M0586,Movie 586,944.7292710783339
M0572,Movie 572,933.2789084858302
M0248,Movie 248,930.2253412070797
M0744,Movie 744,922.2323370709738
M0131,Movie 131,918.5860317166668
M0970,Movie 970,915.6333251885176
M0126,Movie 126,912.3316016851533
M0832,Movie 832,906.663099052824
M0165,Movie 165,905.7655820553636
M0940,Movie 940,905.2473438503296
M0014,Movie 14,894.9637802088777
M0142,Movie 142,892.0277600225668
M0647,Movie 647,891.2215007269618
M0934,Movie 934,889.5995172287649
M0607,Movie 607,888.9946389537126
M0590,Movie 590,888.7415416193692
M0190,Movie 190,887.4064860001733
M0484,Movie 484,884.5472142855095
M0630,Movie 630,883.4981046283324
M0854,Movie 854,882.7088404707868
M0952,Movie 952,880.6565758026327
M0197,Movie 197,875.8038947954446
M0073,Movie 73,875.2490259065409
M0493,Movie 493,867.8461794744306
M0432,Movie 432,861.5480624660279
M0018,Movie 18,859.4912480012787
M0767,Movie 767,858.690403333206
M0588,Movie 588,850.9976204445688
M0600,Movie 600,841.3614083660157
M0982,Movie 982,839.7369981025994
M0833,Movie 833,839.3995696896379
M0848,Movie 848,837.420923330902
