movie_id,title,ranking_score
M0933,Movie 933,999.0483885652017
M0998,Movie 998,991.8533833868402
M0349,Movie 349,985.7408985976384
M0176,Movie 176,982.3088492660364
M0216,Movie 216,974.2075798962043
M0917,Movie 917,972.7441036873687
M0095,Movie 95,968.5903127569835
M0294,Movie 294,967.0918327855129
M0286,Movie 286,962.6964698517321
M0248,Movie 248,930.2762708423758
M0744,Movie 744,922.1993045442949
M0131,Movie 131,918.5942405387871
M0165,Movie 165,905.8108762765341
M0940,Movie 940,905.2054008229778
M0014,Movie 14,894.9470173122058
M0142,Movie 142,892.0394112472649
M0607,Movie 607,888.9708022624714
M0590,Movie 590,888.7618721174341
M0493,Movie 493,867.8571866902485
M0588,Movie 588,850.9624019536408
M0833,Movie 833,839.3288227790094
M0848,Movie 848,837.3370680373438
M0663,Movie 663,836.545917790405
M0583,Movie 583,825.4193904305374
M0555,Movie 555,822.3247520546673
M0166,Movie 166,818.6836056073273
M0604,Movie 604,806.5256364849109
M0905,Movie 905,806.4612449604556
M0295,Movie 295,803.4629901511474
M0943,Movie 943,790.6046240947924
M0255,Movie 255,786.5287626904677
M0118,Movie 118,785.1325159508367
M0514,Movie 514,784.7688322580968
M0897,Movie 897,782.4924326051656
M0344,Movie 344,779.1963256559559
M0135,Movie 135,775.0798647193583
M0537,Movie 537,772.5712136385997
M0509,Movie 509,771.4396407810422
M0129,Movie 129,764.833366134495
M0203,Movie 203,761.1641297212551
M0188,Movie 188,758.3749146967687
M0163,Movie 163,757.0558655301027
M0087,Movie 87,756.7967145872238
M0640,Movie 640,756.7741754021158
M0977,Movie 977,754.555620674982
M0438,Movie 438,754.4083447672642
M0539,Movie 539,749.2267039920837
M0260,Movie 260,745.7193151645367
M0390,Movie 390,740.8118237874235
M0575,Movie 575,735.0627739360214
