movie_id,title,ranking_score
M0097,Movie 97,998.9763889462446
M0085,Movie 85,995.3370615301315
M0330,Movie 330,993.4650811263222
M0760,Movie 760,983.3567232724268
M0990,Movie 990,962.8771453086703
M0171,Movie 171,962.6553776946406
M0614,Movie 614,962.321145705007
M0787,Movie 787,955.4103132057079
M0816,Movie 816,954.0180580077567
M0586,Movie 586,944.6979383638837
M0572,Movie 572,933.2570739680214
M0072,Movie 72,921.9536382729336
M0970,Movie 970,915.6340369633377
M0126,Movie 126,912.3075535841986
M0832,Movie 832,906.6281894326265
M0647,Movie 647,891.1918067288859
M0934,Movie 934,889.5639541159699
M0190,Movie 190,887.3578618205634
M0484,Movie 484,884.5083342400663
M0630,Movie 630,883.4723553588321
M0854,Movie 854,882.6746960900666
M0952,Movie 952,880.6297267963851
M0197,Movie 197,875.7865015071537
M0073,Movie 73,875.2395568178713
M0432,Movie 432,861.5313717970777
M0767,Movie 767,858.6863175312924
M0600,Movie 600,841.3393389468184
M0982,Movie 982,839.7175940632634
M0247,Movie 247,833.9015747261175
M0562,Movie 562,832.9325494151797
M0950,Movie 950,827.2157188957996
M0886,Movie 886,826.2015008640107
M0280,Movie 280,825.5888180909898
M0649,Movie 649,812.6480579968836
M0903,Movie 903,811.868421887269
M0168,Movie 168,808.5019561633379
M0738,Movie 738,806.6376069836044
M0796,Movie 796,801.3835707817067
M0866,Movie 866,777.2088002222782
M0602,Movie 602,773.213838070412
M0227,Movie 227,765.352612594304
M0234,Movie 234,755.4017266572331
M0773,Movie 773,750.4124319458024
M0867,Movie 867,749.9172596110017
M0513,Movie 513,749.0656258063877
M0686,Movie 686,740.080468858557
M0153,Movie 153,731.6001320594838
M0477,Movie 477,726.2658528064502
M0577,Movie 577,720.8772155763594
M0353,Movie 353,717.4715086611525
