movie_id,title,ranking_score
M0097,Movie 97,998.93906355679
M0085,Movie 85,995.3375630872341
M0330,Movie 330,993.4917724876166
M0760,Movie 760,983.3746459371977
M0990,Movie 990,962.8542161599472
M0171,Movie 171,962.6473765516861
M0614,Movie 614,962.3585659274494
M0787,Movie 787,955.3953824640463
M0816,Movie 816,954.0172994183749
M0586,Movie 586,944.7638861637239
M0572,Movie 572,933.2896625120835
M0072,Movie 72,921.9605439840137
M0970,Movie 970,915.6255896029318
M0126,Movie 126,912.3237452687106
M0832,Movie 832,906.6021009497467
M0647,Movie 647,891.1988667285664
M0934,Movie 934,889.5729247063027
M0190,Movie 190,887.3638342898821
M0484,Movie 484,884.5442244331708
M0630,Movie 630,883.5362900372844
M0854,Movie 854,882.6762719894441
M0952,Movie 952,880.5959628324563
M0197,Movie 197,875.7904157766709
M0073,Movie 73,875.2124846053794
M0432,Movie 432,861.5583366000915
M0767,Movie 767,858.6908147551225
M0600,Movie 600,841.3743350345064
M0982,Movie 982,839.6639983873454
M0247,Movie 247,833.9378053074722
M0562,Movie 562,832.9804544384949
M0950,Movie 950,827.2071120352434
M0886,Movie 886,826.2181536133565
M0280,Movie 280,825.6090213324183
M0649,Movie 649,812.6368201760156
M0903,Movie 903,811.8397064023227
M0168,Movie 168,808.5127838006097
M0738,Movie 738,806.6088543335287
M0796,Movie 796,801.4029396373992
M0866,Movie 866,777.2010608956516
M0602,Movie 602,773.2606483908563
M0227,Movie 227,765.3772840004008
M0234,Movie 234,755.418740053688
M0773,Movie 773,750.4131930581749
M0867,Movie 867,749.9022987875568
M0513,Movie 513,749.0977657882434
M0686,Movie 686,740.1016780606462
M0153,Movie 153,731.6491012685959
M0477,Movie 477,726.2485165349939
M0577,Movie 577,720.86629782471
M0353,Movie 353,717.4792492830882
