movie_id,title,ranking_score
M0953,Movie 953,1000.5723598951508
M0739,Movie 739,990.5901875983125
M0133,Movie 133,984.9781732948124
M0452,Movie 452,984.5269938479852
M0497,Movie 497,972.3853187504403
M0104,Movie 104,970.3069772397749
M0235,Movie 235,969.942277887412
M0540,Movie 540,962.1696199792173
M0518,Movie 518,959.9399435274619
M0494,Movie 494,954.5355732298401
M0964,Movie 964,936.674676244754
M0789,Movie 789,934.8129944529159
M0720,Movie 720,929.1991966619986
M0613,Movie 613,927.1162557991814
M0959,Movie 959,898.7333820362682
M0693,Movie 693,898.4093840334393
M0446,Movie 446,893.4272671621626
M0748,Movie 748,890.1870453151887
M0229,Movie 229,888.4857611717823
M0628,Movie 628,887.1990707051522
M0503,Movie 503,884.5010292172424
M0603,Movie 603,881.6901090812166
M0207,Movie 207,873.0294652200361
M0870,Movie 870,872.0947669564032
M0315,Movie 315,868.4904994352509
M0842,Movie 842,867.2539581801241
M0034,Movie 34,863.8137410846621
M0548,Movie 548,857.4275601077402
M0601,Movie 601,848.3875955909436
M0804,Movie 804,845.2194227385245
M0534,Movie 534,831.6379627796418
M0337,Movie 337,830.5481980470943
M0046,Movie 46,830.2986979107424
M0533,Movie 533,827.6058526608675
M0257,Movie 257,817.8441680034249
M0482,Movie 482,813.9971832730387
M0043,Movie 43,796.1498039425074
M0499,Movie 499,793.2419178037932
M0110,Movie 110,788.5203855974546
M0597,Movie 597,787.380394520799
M0307,Movie 307,771.5493393855406
M0125,Movie 125,753.1552330394778
M0771,Movie 771,750.3487854116449
M0321,Movie 321,743.7082906781023
M0016,Movie 16,740.8481970985455
M0155,Movie 155,737.8974400724526
M0564,Movie 564,733.9938924764384
M0926,Movie 926,729.0501971929715
M0521,Movie 521,724.2322468506751
M0653,Movie 653,722.1541633675946
