movie_id,title,ranking_score
M0933,Movie 933,999.0199413640321
M0998,Movie 998,991.8654841916299
M0349,Movie 349,985.7547404762499
M0176,Movie 176,982.3082478406664
M0216,Movie 216,974.1661392124149
M0917,Movie 917,972.7551491457277
M0095,Movie 95,968.5861994215729
M0294,Movie 294,967.0477605779796
M0286,Movie 286,962.6976084544126
M0248,Movie 248,930.2473287318998
M0744,Movie 744,922.2318583738879
M0131,Movie 131,918.5702571271617
M0165,Movie 165,905.7743718562488
M0940,Movie 940,905.2068399515335
M0014,Movie 14,894.9482024450634
M0142,Movie 142,892.02984791037
M0607,Movie 607,888.9945906937787
M0590,Movie 590,888.7354243064774
M0493,Movie 493,867.8748619604487
M0018,Movie 18,859.4992455665173
M0588,Movie 588,850.9689117427262
M0833,Movie 833,839.3350912878318
M0848,Movie 848,837.3351604411191
M0663,Movie 663,836.5488075688371
M0583,Movie 583,825.4380641731874
M0555,Movie 555,822.3228153588759
M0166,Movie 166,818.6678319052623
M0604,Movie 604,806.5500925637426
M0905,Movie 905,806.4768068893197
M0295,Movie 295,803.4047533935078
M0943,Movie 943,790.5895022007991
M0255,Movie 255,786.5088229755941
M0118,Movie 118,785.1360795244552
M0514,Movie 514,784.7591560532384
M0897,Movie 897,782.5061805699977
M0344,Movie 344,779.1837406822514
M0135,Movie 135,775.075488283974
M0537,Movie 537,772.5991630298731
M0509,Movie 509,771.4574126452142
M0129,Movie 129,764.8139659898196
M0203,Movie 203,761.1333592617424
M0188,Movie 188,758.3592378331253
M0163,Movie 163,757.0284034290258
M0087,Movie 87,756.7890801101809
M0640,Movie 640,756.7665846585084
M0977,Movie 977,754.575975070926
M0438,Movie 438,754.4095879358981
M0539,Movie 539,749.238195819657
M0260,Movie 260,745.6963005598802
M0390,Movie 390,740.7955753126591
