movie_id,title,ranking_score
M0097,Movie 97,998.9126032239319
M0085,Movie 85,995.2841194561448
M0330,Movie 330,993.4549929611629
M0760,Movie 760,983.3071617433293
M0990,Movie 990,962.8283043883351
M0171,Movie 171,962.6327266346725
M0614,Movie 614,962.3270308254881
M0787,Movie 787,955.3173001220483
M0816,Movie 816,953.9384581331104
M0586,Movie 586,944.7150956048293
M0572,Movie 572,933.2626811536858
M0072,Movie 72,921.9083883193924
M0970,Movie 970,915.6076558862673
M0126,Movie 126,912.3137083695373
M0832,Movie 832,906.5496244757536
M0647,Movie 647,891.1352447858516
M0934,Movie 934,889.5633843766664
M0190,Movie 190,887.3553945214945
M0484,Movie 484,884.5195294566104
M0630,Movie 630,883.5104366074368
M0854,Movie 854,882.6152737114359
M0952,Movie 952,880.5819787609387
M0197,Movie 197,875.7834868777041
M0073,Movie 73,875.1633489858417
M0432,Movie 432,861.5407545756988
M0767,Movie 767,858.6302665422529
M0600,Movie 600,841.3256042027306
M0982,Movie 982,839.6317891632373
M0247,Movie 247,833.9230824403346
M0562,Movie 562,832.9320951833188
M0950,Movie 950,827.1818456665544
M0886,Movie 886,826.1343536698812
M0280,Movie 280,825.5892476444423
M0649,Movie 649,812.5821282768674
M0903,Movie 903,811.8008800928136
M0168,Movie 168,808.4913868861753
M0738,Movie 738,806.5402319256503
M0796,Movie 796,801.3362589989244
M0866,Movie 866,777.1258085030299
M0602,Movie 602,773.2166939826576
M0227,Movie 227,765.3485036432832
M0234,Movie 234,755.4081257029758
M0773,Movie 773,750.3582116255245
M0867,Movie 867,749.8407084047478
M0513,Movie 513,749.0982907994185
M0686,Movie 686,740.0201466606184
M0153,Movie 153,731.641596276489
M0477,Movie 477,726.1951155356381
M0577,Movie 577,720.8102334902096
M0353,Movie 353,717.4578107176626
