movie_id,title,ranking_score
M0097,Movie 97,998.9494483918564
M0085,Movie 85,995.3170909792368
M0330,Movie 330,993.4762839115223
M0760,Movie 760,983.3413319853273
M0990,Movie 990,962.8541419203117
M0171,Movie 171,962.6661444600261
M0614,Movie 614,962.3720600074471
M0787,Movie 787,955.3557794064709
M0816,Movie 816,953.9890814615443
M0586,Movie 586,944.7469996331429
M0572,Movie 572,933.2882620609978
M0072,Movie 72,921.9437936872356
M0970,Movie 970,915.6173719316226
M0126,Movie 126,912.3587732908724
M0832,Movie 832,906.5785595533047
M0934,Movie 934,889.5744255879312
M0190,Movie 190,887.3789709001649
M0484,Movie 484,884.5321783357031
M0630,Movie 630,883.5281470679023
M0854,Movie 854,882.6404888018241
M0952,Movie 952,880.6339545004445
M0073,Movie 73,875.2028453273273
M0432,Movie 432,861.5483683449223
M0767,Movie 767,858.6820327240365
M0600,Movie 600,841.3572828723351
M0982,Movie 982,839.6641446122165
M0247,Movie 247,833.9642851722855
M0562,Movie 562,832.9735356104853
M0950,Movie 950,827.1992431735758
M0886,Movie 886,826.1934052068391
M0280,Movie 280,825.604007557498
M0649,Movie 649,812.6515273673919
M0903,Movie 903,811.8190732810538
M0168,Movie 168,808.5088610698882
M0738,Movie 738,806.5720068211465
M0796,Movie 796,801.3873282511391
M0866,Movie 866,777.1862161304279
M0602,Movie 602,773.2468325062866
M0227,Movie 227,765.36922616196
M0234,Movie 234,755.4463410703843
M0773,Movie 773,750.3953639782347
M0867,Movie 867,749.8626197873436
M0513,Movie 513,749.1053089514546
M0686,Movie 686,740.0783078883965
M0153,Movie 153,731.6409345813829
M0477,Movie 477,726.2476289502646
M0577,Movie 577,720.8749221139373
M0353,Movie 353,717.4675095063149
M0009,Movie 9,709.8715565532524
M0889,Movie 889,708.444013443818
