movie_id,title,ranking_score
M0097,Movie 97,998.9652545915259
M0085,Movie 85,995.2926633280514
M0330,Movie 330,993.4729323411364
M0760,Movie 760,983.3199221294299
M0990,Movie 990,962.839451336953
M0171,Movie 171,962.6454785926404
M0614,Movie 614,962.314944875224
M0787,Movie 787,955.3487246054885
M0816,Movie 816,953.946779739529
M0586,Movie 586,944.6986992504212
M0572,Movie 572,933.270886939031
M0072,Movie 72,921.9178649954569
M0970,Movie 970,915.6154888973489
M0832,Movie 832,906.5737893134655
M0647,Movie 647,891.1568352371769
M0934,Movie 934,889.5641183864095
M0190,Movie 190,887.3559217610263
M0484,Movie 484,884.5089798844607
M0630,Movie 630,883.5001222871117
M0854,Movie 854,882.623560582121
M0952,Movie 952,880.638299325714
M0197,Movie 197,875.7838779893933
M0073,Movie 73,875.2062486486827
M0432,Movie 432,861.556976550743
M0767,Movie 767,858.6512017836961
M0600,Movie 600,841.3124830504255
M0982,Movie 982,839.681749564225
M0247,Movie 247,833.9269319263768
M0562,Movie 562,832.9415761310366
M0950,Movie 950,827.1853923945449
M0886,Movie 886,826.1681394419876
M0280,Movie 280,825.5839662745226
M0649,Movie 649,812.6256813226183
M0903,Movie 903,811.8192765932841
M0168,Movie 168,808.4917335914948
M0738,Movie 738,806.5604569560455
M0796,Movie 796,801.3346722116069
M0866,Movie 866,777.1334499507853
M0602,Movie 602,773.2168244094003
M0227,Movie 227,765.3600778041359
M0234,Movie 234,755.4127799439574
M0773,Movie 773,750.3807487808775
M0867,Movie 867,749.8444692294404
M0513,Movie 513,749.0924597916618
M0686,Movie 686,740.0334080611848
M0153,Movie 153,731.6362833632078
M0477,Movie 477,726.2261273206631
M0577,Movie 577,720.851850913232
M0353,Movie 353,717.4749299272123
M0009,Movie 9,709.8698816995658
