movie_id,title,ranking_score
M0455,Movie 455,996.9942569267926
M0098,Movie 98,996.985071173115
M0274,Movie 274,993.4192858260026
M0942,Movie 942,992.6859023766784
M0801,Movie 801,991.494355491617
M0669,Movie 669,988.1257242391158
M0253,Movie 253,983.7928563235723
M0252,Movie 252,982.9339562572981
M0958,Movie 958,982.7519755248928
M0941,Movie 941,969.609966943194
M0219,Movie 219,968.7057706685993
M0453,Movie 453,961.4510021731618
M0566,Movie 566,952.1686588078693
M0883,Movie 883,945.772010270953
M0543,Movie 543,942.5968766022088
M0671,Movie 671,935.049992725602
M0039,Movie 39,933.5866285829943
M0775,Movie 775,933.4476534182533
M0519,Movie 519,931.8922542408662
M0821,Movie 821,930.365479881853
M0675,Movie 675,930.3241588644677
M0185,Movie 185,916.3463668032268
M0987,Movie 987,914.0987561890179
M0012,Movie 12,903.287657245623
M0891,Movie 891,897.3043521615442
M0536,Movie 536,875.6956938772107
M0461,Movie 461,869.2563612531152
M0792,Movie 792,856.6362518546174
M0820,Movie 820,855.5493125600719
M0655,Movie 655,850.7385847161481
M0523,Movie 523,846.747652309957
M0692,Movie 692,846.5761426949838
M0456,Movie 456,846.2976544722818
M0430,Movie 430,843.7499696824398
M0840,Movie 840,843.280344387772
M0378,Movie 378,843.1497729031094
M0608,Movie 608,841.3666718759744
M0763,Movie 763,841.1719412343375
M0629,Movie 629,838.6855918292839
M0444,Movie 444,834.331101515108
M0463,Movie 463,833.8143661625888
M0149,Movie 149,821.2007102669711
M0429,Movie 429,818.3857542298136
M0189,Movie 189,810.5725560795548
M0070,Movie 70,806.4128833386167
M0520,Movie 520,790.1908991753108
M0762,Movie 762,789.7192272870008
M0236,Movie 236,780.3761263152156
M0645,Movie 645,779.8169092513308
M0911,Movie 911,769.7601107077904
