movie_id,title,ranking_score
M0953,Movie 953,1000.5178585630949
M0739,Movie 739,990.538063038515
M0133,Movie 133,984.9387495066762
M0452,Movie 452,984.493981351707
M0497,Movie 497,972.2895315903545
M0104,Movie 104,970.2720753124502
M0235,Movie 235,969.9261436904908
M0540,Movie 540,962.1391830102706
M0334,Movie 334,961.3846872243619
M0518,Movie 518,959.9220019760417
M0494,Movie 494,954.4722990724912
M0964,Movie 964,936.5879867181578
M0789,Movie 789,934.7448528535665
M0720,Movie 720,929.1547806425655
M0613,Movie 613,927.041976793876
M0959,Movie 959,898.6910797171026
M0693,Movie 693,898.3311796357095
M0446,Movie 446,893.3813616492239
M0748,Movie 748,890.1120792525235
M0229,Movie 229,888.4295903370961
M0628,Movie 628,887.1579948061303
M0503,Movie 503,884.4353179656345
M0603,Movie 603,881.6246136511438
M0207,Movie 207,872.9752167582623
M0870,Movie 870,872.0769565542685
M0315,Movie 315,868.4747934229404
M0842,Movie 842,867.1834564023217
M0034,Movie 34,863.7480087165278
M0548,Movie 548,857.3916710034307
M0804,Movie 804,845.142673059244
M0534,Movie 534,831.5834413701991
M0337,Movie 337,830.4993242261778
M0046,Movie 46,830.2143986086224
M0533,Movie 533,827.5277260040222
M0257,Movie 257,817.8158330239497
M0482,Movie 482,813.8973138821608
M0043,Movie 43,796.1026682811361
M0499,Movie 499,793.1632395971843
M0110,Movie 110,788.4673441251887
M0597,Movie 597,787.2984303500838
M0307,Movie 307,771.5198991126327
M0125,Movie 125,753.1138842376395
M0771,Movie 771,750.25741058876
M0321,Movie 321,743.6789132953123
M0016,Movie 16,740.8135513418277
M0155,Movie 155,737.8483119082451
M0564,Movie 564,733.9419911662968
M0926,Movie 926,728.983654360632
M0653,Movie 653,722.0670561592519
M0684,Movie 684,719.7947296895827
