movie_id,title,ranking_score
M0933,Movie 933,999.0477029485967
M0097,Movie 97,998.9575027931893
M0085,Movie 85,995.3441715955726
M0330,Movie 330,993.4885796884267
M0998,Movie 998,991.873420752856
M0349,Movie 349,985.7610110831735
M0760,Movie 760,983.3470481603118
M0176,Movie 176,982.3297757308632
M0216,Movie 216,974.2213436542893
M0917,Movie 917,972.7686112375234
M0095,Movie 95,968.6042773025134
M0294,Movie 294,967.102846113153
M0990,Movie 990,962.8493204005764
M0286,Movie 286,962.7412916928542
M0171,Movie 171,962.6761421536607
M0614,Movie 614,962.3626617041526
M0787,Movie 787,955.3574579356538
M0816,Movie 816,954.0023088316369
M0586,Movie 586,944.7310029067747
M0572,Movie 572,933.2828875757949
M0248,Movie 248,930.2806717854672
M0744,Movie 744,922.2386726412498
M0072,Movie 72,921.9420124490039
M0131,Movie 131,918.5920810881631
M0970,Movie 970,915.6057113202322
M0126,Movie 126,912.3560408591643
M0832,Movie 832,906.6062382839478
M0165,Movie 165,905.8070749295894
M0940,Movie 940,905.2248253067357
M0014,Movie 14,894.9622219996389
M0142,Movie 142,892.0617196283579
M0647,Movie 647,891.195009963608
M0934,Movie 934,889.5732843580992
M0607,Movie 607,889.00865069042
M0590,Movie 590,888.7667518529076
M0190,Movie 190,887.3916982432258
M0484,Movie 484,884.5410783107707
M0630,Movie 630,883.5082228907164
M0854,Movie 854,882.6522341641937
M0197,Movie 197,875.8122777469694
M0073,Movie 73,875.2073825683265
M0493,Movie 493,867.882067072854
M0432,Movie 432,861.5707067732001
M0018,Movie 18,859.5375834092454
M0767,Movie 767,858.6505083806406
M0588,Movie 588,850.9960541957464
M0600,Movie 600,841.3546329021941
M0982,Movie 982,839.6784472885444
M0833,Movie 833,839.3545792822647
M0848,Movie 848,837.3649081396208
