movie_id,title,ranking_score
M0032,Movie 32,997.5989657739425
M0863,Movie 863,985.198047042408
M0636,Movie 636,975.1780211212903
M0508,Movie 508,962.3814442734458
M0483,Movie 483,959.642767766397
M0205,Movie 205,944.3311089239926
M0758,Movie 758,937.0801275559857
M0282,Movie 282,928.4840307196325
M0064,Movie 64,925.3063431887773
M0332,Movie 332,922.8085714204826
M0031,Movie 31,917.7626198096547
M0599,Movie 599,915.2479012505603
M0435,Movie 435,913.6076352306774
M0206,Movie 206,903.3333664531508
M0459,Movie 459,902.2232801632052
M0265,Movie 265,897.4612725635732
M0291,Movie 291,896.6001894997127
M0382,Movie 382,895.6430043502569
M0635,Movie 635,894.8199864710498
M0424,Movie 424,888.6723162095016
M0051,Movie 51,888.6221197591045
M0688,Movie 688,884.2871107580936
M0278,Movie 278,881.8240391400361
M0759,Movie 759,867.5142965828811
M0157,Movie 157,865.3069436426986
M0411,Movie 411,864.7803351215273
M0362,Movie 362,856.4561613124068
M0782,Movie 782,853.2291052218928
M0657,Movie 657,843.6494513806159
M0002,Movie 2,836.65707341448
M0462,Movie 462,835.2378015992643
M0320,Movie 320,814.1660103914023
M0391,Movie 391,813.3733328263829
M0591,Movie 591,811.2175202593515
M0949,Movie 949,785.4857256512695
M0331,Movie 331,784.3687306302628
M0436,Movie 436,776.1470512855644
M0116,Movie 116,773.6602680464193
M0440,Movie 440,772.9044621522763
M0273,Movie 273,764.4088225036911
M0955,Movie 955,764.0955104077239
M0442,Movie 442,761.3661224500602
M0898,Movie 898,760.8050639948235
M0187,Movie 187,758.1933040512843
M0679,Movie 679,740.458278778457
M0995,Movie 995,737.2353926225738
M0907,Movie 907,734.2391615205169
M0837,Movie 837,730.8072610987232
M0618,Movie 618,730.3343282319464
M0662,Movie 662,727.3119548378777
