movie_id,title,ranking_score
M0097,Movie 97,998.9534942786439
M0085,Movie 85,995.3420074209663
M0330,Movie 330,993.4922779601875
M0760,Movie 760,983.3609230312586
M0990,Movie 990,962.865613967876
M0171,Movie 171,962.6655382916193
M0614,Movie 614,962.342641345872
M0787,Movie 787,955.391346499149
M0816,Movie 816,954.025286862761
M0586,Movie 586,944.7360518676636
M0572,Movie 572,933.287072226143
M0072,Movie 72,921.9630429099616
M0970,Movie 970,915.6290758517124
M0126,Movie 126,912.3427490517388
M0832,Movie 832,906.6179310329466
M0647,Movie 647,891.2064053783421
M0934,Movie 934,889.5839528107666
M0484,Movie 484,884.5348946718941
M0630,Movie 630,883.5116138272887
M0854,Movie 854,882.6659879062246
M0952,Movie 952,880.6303095089839
M0197,Movie 197,875.8050620887763
M0073,Movie 73,875.2164668107914
M0432,Movie 432,861.5734335169328
M0767,Movie 767,858.6724657171402
M0600,Movie 600,841.3597151199531
M0247,Movie 247,833.9516274639144
M0562,Movie 562,832.9710380986534
M0950,Movie 950,827.2353922466809
M0886,Movie 886,826.2118254720143
M0280,Movie 280,825.6313409792108
M0649,Movie 649,812.6460786880513
M0903,Movie 903,811.8458263990358
M0168,Movie 168,808.5426096873159
M0738,Movie 738,806.6070424387326
M0796,Movie 796,801.3990846175143
M0866,Movie 866,777.2114313228692
M0602,Movie 602,773.2470070458797
M0227,Movie 227,765.3883539284635
M0234,Movie 234,755.4329571415817
M0773,Movie 773,750.3978036982365
M0867,Movie 867,749.9025729416574
M0513,Movie 513,749.0914582421422
M0686,Movie 686,740.102987033763
M0153,Movie 153,731.6357009067464
M0477,Movie 477,726.250003701835
M0577,Movie 577,720.8522036074775
M0353,Movie 353,717.4666111493452
M0009,Movie 9,709.889239208047
M0889,Movie 889,708.4827410073451
