movie_id,title,ranking_score
M0933,Movie 933,999.0585859613924
M0998,Movie 998,991.8885466167966
M0349,Movie 349,985.7740408295219
M0176,Movie 176,982.311923926272
M0917,Movie 917,972.7519721300145
M0095,Movie 95,968.578999941795
M0294,Movie 294,967.0830675674144
M0286,Movie 286,962.7356217819425
M0248,Movie 248,930.2645139404049
M0744,Movie 744,922.2229963049264
M0131,Movie 131,918.5830872200814
M0165,Movie 165,905.7823559113208
M0940,Movie 940,905.2443365829265
M0014,Movie 14,894.9470505381265
M0142,Movie 142,892.0360792554319
M0607,Movie 607,888.9962245974208
M0590,Movie 590,888.7528523437438
M0493,Movie 493,867.8577296276609
M0018,Movie 18,859.4948368139417
M0588,Movie 588,850.987636412215
M0833,Movie 833,839.3541406575745
M0848,Movie 848,837.371264658377
M0663,Movie 663,836.5667650375165
M0583,Movie 583,825.4464238577019
M0555,Movie 555,822.3206508609587
M0166,Movie 166,818.6850341244924
M0604,Movie 604,806.560253441769
M0905,Movie 905,806.4908533906778
M0295,Movie 295,803.4488243547947
M0943,Movie 943,790.6187739434284
M0255,Movie 255,786.521567272244
M0118,Movie 118,785.1384975023889
M0514,Movie 514,784.7644907470614
M0897,Movie 897,782.5145281037591
M0344,Movie 344,779.2033879224904
M0135,Movie 135,775.0732957027445
M0537,Movie 537,772.6055119590541
M0509,Movie 509,771.4638838767773
M0129,Movie 129,764.8205813316422
M0203,Movie 203,761.1438984689045
M0188,Movie 188,758.3931999343292
M0163,Movie 163,757.0541985901325
M0087,Movie 87,756.8223591999043
M0640,Movie 640,756.7843648386822
M0977,Movie 977,754.5604471600872
M0438,Movie 438,754.448102175929
M0539,Movie 539,749.2621838921591
M0260,Movie 260,745.7361664621077
M0390,Movie 390,740.8063257913554
M0575,Movie 575,735.086875150514
