movie_id,title,ranking_score
M0032,Movie 32,997.6280724139626
M0863,Movie 863,985.2363116703135
M0636,Movie 636,975.178496343304
M0508,Movie 508,962.4065023516368
M0483,Movie 483,959.6461834265285
M0205,Movie 205,944.353492898061
M0758,Movie 758,937.1047947264226
M0282,Movie 282,928.5209128076531
M0064,Movie 64,925.3077565230765
M0332,Movie 332,922.8301504070802
M0031,Movie 31,917.7863152276723
M0599,Movie 599,915.2435965898042
M0435,Movie 435,913.630894642357
M0206,Movie 206,903.3492039421725
M0459,Movie 459,902.2378512422912
M0265,Movie 265,897.4885813406485
M0291,Movie 291,896.607462016816
M0382,Movie 382,895.6490009764656
M0635,Movie 635,894.8126390827402
M0424,Movie 424,888.6579285105818
M0051,Movie 51,888.6356296272285
M0688,Movie 688,884.319267193222
M0278,Movie 278,881.8551764465593
M0759,Movie 759,867.5490417275482
M0157,Movie 157,865.3191822617404
M0411,Movie 411,864.7964817583519
M0362,Movie 362,856.4746447992101
M0782,Movie 782,853.2696458756532
M0657,Movie 657,843.6504416405307
M0462,Movie 462,835.2477224915572
M0320,Movie 320,814.1751654735604
M0391,Movie 391,813.381054057163
M0591,Movie 591,811.1954283067888
M0949,Movie 949,785.5271531959253
M0331,Movie 331,784.3797822381064
M0436,Movie 436,776.122501680211
M0440,Movie 440,772.9235422257905
M0273,Movie 273,764.4290226556114
M0955,Movie 955,764.1206909352727
M0442,Movie 442,761.3742839459335
M0898,Movie 898,760.8605986838144
M0187,Movie 187,758.1906619034388
M0679,Movie 679,740.4853127343947
M0995,Movie 995,737.253952463001
M0594,Movie 594,735.6863769558588
M0907,Movie 907,734.2865099354804
M0837,Movie 837,730.8377594549261
M0618,Movie 618,730.330864871766
M0579,Movie 579,707.5153294505976
M0114,Movie 114,701.8530530331518
