movie_id,title,ranking_score
M0953,Movie 953,1000.5118427585178
M0739,Movie 739,990.5338260480348
M0133,Movie 133,984.9626675848164
M0452,Movie 452,984.4959513885204
M0497,Movie 497,972.3149164438524
M0104,Movie 104,970.2792773955524
M0235,Movie 235,969.9185192067562
M0540,Movie 540,962.1313946387721
M0334,Movie 334,961.3567515700281
M0518,Movie 518,959.8846908213429
M0494,Movie 494,954.4755660456264
M0964,Movie 964,936.6083990894908
M0789,Movie 789,934.7638956216374
M0720,Movie 720,929.164852831162
M0613,Movie 613,927.0511067632399
M0959,Movie 959,898.6851999697634
M0693,Movie 693,898.3492641937047
M0446,Movie 446,893.382335505723
M0748,Movie 748,890.1159702175581
M0229,Movie 229,888.4613709742526
M0628,Movie 628,887.1537679643382
M0503,Movie 503,884.4382512215338
M0603,Movie 603,881.6278111455313
M0207,Movie 207,872.9955943077275
M0870,Movie 870,872.0704837525145
M0315,Movie 315,868.4627926252817
M0842,Movie 842,867.2002161177426
M0034,Movie 34,863.7733021429657
M0548,Movie 548,857.3704004348069
M0601,Movie 601,848.3381577523702
M0804,Movie 804,845.1530383841533
M0534,Movie 534,831.5608304202972
M0337,Movie 337,830.5053281283724
M0046,Movie 46,830.2426200380045
M0533,Movie 533,827.5336135746328
M0257,Movie 257,817.8272817998402
M0482,Movie 482,813.9266270416307
M0043,Movie 43,796.0912207599558
M0499,Movie 499,793.1737061161842
M0110,Movie 110,788.4796168471586
M0597,Movie 597,787.3169174908827
M0307,Movie 307,771.5140635252232
M0125,Movie 125,753.1325206256332
M0771,Movie 771,750.2811985785085
M0321,Movie 321,743.681577954653
M0016,Movie 16,740.8107369722181
M0155,Movie 155,737.875850796001
M0564,Movie 564,733.9289281876806
M0926,Movie 926,728.9988502063113
M0521,Movie 521,724.1715629158865
