movie_id,title,ranking_score
M0953,Movie 953,1000.4790296426929
M0739,Movie 739,990.5143327821827
M0133,Movie 133,984.9210003241813
M0452,Movie 452,984.4781038921363
M0497,Movie 497,972.2951020939746
M0104,Movie 104,970.2615472035978
M0235,Movie 235,969.8856191464582
M0540,Movie 540,962.13983818845
M0334,Movie 334,961.3471121742712
M0518,Movie 518,959.9206144789249
M0494,Movie 494,954.4673391379172
M0964,Movie 964,936.5566973340922
M0789,Movie 789,934.7307379480118
M0720,Movie 720,929.1729860049885
M0613,Movie 613,927.058000313803
M0959,Movie 959,898.6520148428566
M0693,Movie 693,898.3221039072789
M0446,Movie 446,893.3990205426376
M0748,Movie 748,890.1117740860631
M0229,Movie 229,888.4157801999372
M0628,Movie 628,887.1787352330293
M0503,Movie 503,884.4516459387424
M0603,Movie 603,881.6387894687869
M0207,Movie 207,872.9533234172767
M0870,Movie 870,872.0627734016914
M0315,Movie 315,868.428502675913
M0842,Movie 842,867.1564794351717
M0034,Movie 34,863.7414613861258
M0548,Movie 548,857.4055690952035
M0601,Movie 601,848.3662682806764
M0804,Movie 804,845.1249572152302
M0534,Movie 534,831.5747644083326
M0337,Movie 337,830.4763936416616
M0046,Movie 46,830.2261688767055
M0533,Movie 533,827.5392507656023
M0257,Movie 257,817.811086092424
M0482,Movie 482,813.9123995974967
M0043,Movie 43,796.0830296041861
M0499,Movie 499,793.1589862931686
M0110,Movie 110,788.4582699265369
M0597,Movie 597,787.3225134000844
M0307,Movie 307,771.488009341061
M0125,Movie 125,753.1073932095251
M0771,Movie 771,750.2533974261813
M0321,Movie 321,743.653493220662
M0016,Movie 16,740.7914957769167
M0155,Movie 155,737.8466192080765
M0564,Movie 564,733.9597613205078
M0926,Movie 926,728.957640162852
M0521,Movie 521,724.1935216308572
