movie_id,title,ranking_score
M0589,Movie 589,998.399482684161
M0928,Movie 928,978.1975760351805
M0668,Movie 668,975.1013290932702
M0068,Movie 68,974.8017664286866
M0311,Movie 311,973.3683263080969
M0752,Movie 752,962.2265302510402
M0727,Movie 727,960.4172871158959
M0439,Movie 439,956.4238785390389
M0283,Movie 283,950.6614150481204
M0485,Movie 485,935.1318063111545
M0254,Movie 254,925.8272133667041
M0769,Movie 769,924.5441334741766
M0631,Movie 631,922.8861009179336
M0199,Movie 199,915.8520431846588
M0951,Movie 951,915.5435288672288
M0844,Movie 844,913.5754410815795
M0481,Movie 481,878.5104024984186
M0730,Movie 730,875.4656051640139
M0030,Movie 30,864.2052527155001
M0486,Movie 486,859.5729003063085
M0221,Movie 221,859.3055924383267
M0281,Movie 281,857.4597650834601
M0209,Movie 209,855.0714778075306
M0471,Movie 471,854.6990146999296
M0441,Movie 441,843.1486742251279
M0092,Movie 92,839.1859814769208
M0527,Movie 527,836.7555668024257
M0240,Movie 240,826.2965003358856
M0747,Movie 747,816.1556466470604
M0827,Movie 827,814.4011088849921
M0026,Movie 26,809.5828208472201
M0650,Movie 650,808.7511703350041
M0725,Movie 725,807.3435754986167
M0975,Movie 975,805.5334407063438
M0700,Movie 700,796.6069623527228
M0042,Movie 42,785.8274631207945
M0210,Movie 210,782.4512463391247
M0377,Movie 377,778.7678436759579
M0665,Movie 665,766.6492918484794
M0121,Movie 121,766.4502692536029
M0876,Movie 876,747.4384545290266
M0134,Movie 134,737.0893309232746
M0195,Movie 195,735.1659243880749
M0656,Movie 656,727.0453665874636
M0385,Movie 385,722.599562627314
M0516,Movie 516,722.0065244934706
M0354,Movie 354,706.7851593258096
M0909,Movie 909,681.4829307258061
M0448,Movie 448,677.7168569925128
M0004,Movie 4,676.698414396962
