movie_id,title,ranking_score
M0589,Movie 589,998.4444731130309
M0928,Movie 928,978.2790724571078
M0668,Movie 668,975.1405772879529
M0068,Movie 68,974.8444815810676
M0311,Movie 311,973.3760377611364
M0752,Movie 752,962.233497997164
M0727,Movie 727,960.4491005650253
M0439,Movie 439,956.4591244563553
M0283,Movie 283,950.680115518013
M0485,Movie 485,935.1287724015723
M0254,Movie 254,925.819174218362
M0631,Movie 631,922.9193380720897
M0199,Movie 199,915.8694085199072
M0951,Movie 951,915.575247217532
M0844,Movie 844,913.6188492940802
M0481,Movie 481,878.5146915136273
M0730,Movie 730,875.4992117851135
M0030,Movie 30,864.2052278281583
M0486,Movie 486,859.5911740469058
M0221,Movie 221,859.3132782141538
M0209,Movie 209,855.0932597900378
M0471,Movie 471,854.6907389386637
M0441,Movie 441,843.150919074062
M0092,Movie 92,839.2191124842719
M0527,Movie 527,836.7682384624021
M0240,Movie 240,826.3026926360616
M0747,Movie 747,816.1593261070124
M0827,Movie 827,814.4357503056458
M0026,Movie 26,809.5593242640288
M0650,Movie 650,808.7563799695093
M0725,Movie 725,807.3861048976114
M0975,Movie 975,805.5706298098379
M0700,Movie 700,796.6333877897561
M0042,Movie 42,785.8198953242912
M0210,Movie 210,782.4640536159671
M0377,Movie 377,778.7798146030707
M0665,Movie 665,766.662261994043
M0121,Movie 121,766.4677941482896
M0876,Movie 876,747.4976337371678
M0134,Movie 134,737.1085786243433
M0195,Movie 195,735.178330756285
M0656,Movie 656,727.0579757685397
M0385,Movie 385,722.5883554101359
M0516,Movie 516,722.0172777792638
M0354,Movie 354,706.7700223967679
M0909,Movie 909,681.5619296439676
M0448,Movie 448,677.7664699922869
M0004,Movie 4,676.7237290904241
M0906,Movie 906,670.0378106491737
M0102,Movie 102,664.9286913862665
