movie_id,title,ranking_score
M0933,Movie 933,999.0239535421646
M0998,Movie 998,991.8478101105602
M0349,Movie 349,985.7402467321994
M0176,Movie 176,982.3002991512288
M0216,Movie 216,974.1984888198734
M0917,Movie 917,972.7635430653798
M0095,Movie 95,968.5973673329711
M0294,Movie 294,967.0780968468662
M0286,Movie 286,962.7139410527478
M0248,Movie 248,930.2626162143777
M0744,Movie 744,922.2152771137143
M0131,Movie 131,918.564649501984
M0165,Movie 165,905.8005690665412
M0940,Movie 940,905.1943553991636
M0014,Movie 14,894.9297954726319
M0142,Movie 142,892.0201321602169
M0607,Movie 607,888.9923002417942
M0590,Movie 590,888.7501293812401
M0493,Movie 493,867.9041107606096
M0018,Movie 18,859.5471294601821
M0588,Movie 588,850.9785409129657
M0833,Movie 833,839.3349735779561
M0848,Movie 848,837.3386061360814
M0663,Movie 663,836.5511433291317
M0583,Movie 583,825.4455804710833
M0555,Movie 555,822.3509131126486
M0166,Movie 166,818.6766869533774
M0604,Movie 604,806.5550872709264
M0905,Movie 905,806.4631414575509
M0295,Movie 295,803.4317006114829
M0943,Movie 943,790.5841681031776
M0255,Movie 255,786.5110676793544
M0118,Movie 118,785.1321917282417
M0514,Movie 514,784.7770996660398
M0897,Movie 897,782.5105465972098
M0344,Movie 344,779.1859550467847
M0135,Movie 135,775.0799244529192
M0537,Movie 537,772.6029658596872
M0509,Movie 509,771.4339346842899
M0129,Movie 129,764.8145206991184
M0203,Movie 203,761.1488884012879
M0188,Movie 188,758.3614324097646
M0163,Movie 163,757.0418802571756
M0087,Movie 87,756.8140335906436
M0640,Movie 640,756.7666926129549
M0977,Movie 977,754.5668625628223
M0438,Movie 438,754.4099423187924
M0539,Movie 539,749.2284614721946
M0260,Movie 260,745.7013303429578
M0390,Movie 390,740.8036093254011
