movie_id,title,ranking_score
M0097,Movie 97,999.0079497484478
M0085,Movie 85,995.354536702265
M0330,Movie 330,993.5112549414426
M0760,Movie 760,983.3791745579865
M0990,Movie 990,962.9215560002363
M0171,Movie 171,962.6823818442825
M0614,Movie 614,962.3720215487915
M0787,Movie 787,955.3943120486443
M0816,Movie 816,954.0315432460292
M0586,Movie 586,944.7380336162831
M0572,Movie 572,933.3025396402082
M0072,Movie 72,921.9650998898809
M0970,Movie 970,915.6659452215405
M0126,Movie 126,912.3524309954337
M0832,Movie 832,906.6320738380192
M0647,Movie 647,891.2020694966786
M0934,Movie 934,889.6170090530586
M0190,Movie 190,887.3995897519878
M0484,Movie 484,884.5480998590941
M0630,Movie 630,883.5324340500204
M0854,Movie 854,882.6907907995408
M0952,Movie 952,880.6828318017671
M0197,Movie 197,875.8260341038247
M0073,Movie 73,875.2462441879247
M0432,Movie 432,861.5773537286715
M0767,Movie 767,858.6903753298983
M0600,Movie 600,841.3799191441818
M0247,Movie 247,833.9714231777123
M0562,Movie 562,832.976377022431
M0950,Movie 950,827.2460947148971
M0886,Movie 886,826.2322694290166
M0280,Movie 280,825.63622208812
M0649,Movie 649,812.6815617330318
M0168,Movie 168,808.5421971684725
M0738,Movie 738,806.6179261432167
M0796,Movie 796,801.4130501545421
M0866,Movie 866,777.2110339129777
M0602,Movie 602,773.2688344059192
M0227,Movie 227,765.3933416469599
M0234,Movie 234,755.4641652498894
M0773,Movie 773,750.4300936477512
M0867,Movie 867,749.8967573454062
M0513,Movie 513,749.1236895496322
M0686,Movie 686,740.0972488824439
M0153,Movie 153,731.6645463590969
M0477,Movie 477,726.244955666875
M0577,Movie 577,720.8767806361525
M0353,Movie 353,717.504857175955
M0009,Movie 9,709.9398012382546
M0889,Movie 889,708.5145076236519
