movie_id,title,ranking_score
M0933,Movie 933,999.0500385622461
M0097,Movie 97,998.9270757312124
M0085,Movie 85,995.3166427741528
M0330,Movie 330,993.4982668912548
M0998,Movie 998,991.9010610766305
M0349,Movie 349,985.7868155250467
M0760,Movie 760,983.3404615923698
M0216,Movie 216,974.2270842260068
M0917,Movie 917,972.775339625135
M0095,Movie 95,968.6009253504728
M0294,Movie 294,967.0923725651946
M0990,Movie 990,962.8500158550942
M0286,Movie 286,962.7430284967103
M0171,Movie 171,962.6522327166202
M0614,Movie 614,962.3530905953886
M0787,Movie 787,955.3606526207769
M0816,Movie 816,954.0041907154463
M0586,Movie 586,944.7292274260232
M0572,Movie 572,933.282008485638
M0248,Movie 248,930.2769249872874
M0744,Movie 744,922.2597429273291
M0072,Movie 72,921.9369240491715
M0131,Movie 131,918.6298368419085
M0970,Movie 970,915.6039581344206
M0126,Movie 126,912.34119043517
M0832,Movie 832,906.5987044806362
M0165,Movie 165,905.8187881084235
M0940,Movie 940,905.2454140840272
M0014,Movie 14,894.9989401274597
M0142,Movie 142,892.0748062190524
M0647,Movie 647,891.1781687045653
M0934,Movie 934,889.556295895907
M0607,Movie 607,889.0268455438274
M0590,Movie 590,888.7705177901123
M0190,Movie 190,887.3869220791332
M0484,Movie 484,884.5168482206368
M0630,Movie 630,883.5147568227447
M0854,Movie 854,882.6507233314737
M0952,Movie 952,880.6088214430109
M0197,Movie 197,875.7983008985789
M0073,Movie 73,875.195741793449
M0493,Movie 493,867.8687161809934
M0432,Movie 432,861.5525590077876
M0018,Movie 18,859.5220391082473
M0767,Movie 767,858.6508890112889
M0588,Movie 588,851.0078396736591
M0600,Movie 600,841.3632378775445
M0982,Movie 982,839.6550323003966
M0833,Movie 833,839.3738077153964
M0848,Movie 848,837.373261968553
