movie_id,title,ranking_score
M0933,Movie 933,999.0131965005673
M0998,Movie 998,991.8542947505296
M0349,Movie 349,985.747620779896
M0176,Movie 176,982.2980732584958
M0216,Movie 216,974.1688411750832
M0917,Movie 917,972.7433045519587
M0095,Movie 95,968.5681173788632
M0294,Movie 294,967.0689896769635
M0286,Movie 286,962.7031705613098
M0248,Movie 248,930.241299857939
M0744,Movie 744,922.2330798629878
M0131,Movie 131,918.5747666975232
M0165,Movie 165,905.7828406982093
M0940,Movie 940,905.1657743014192
M0014,Movie 14,894.9644363563453
M0142,Movie 142,892.0225170590923
M0607,Movie 607,889.0346292119816
M0590,Movie 590,888.7487586502773
M0493,Movie 493,867.8728279690977
M0018,Movie 18,859.4884158002634
M0588,Movie 588,851.0153093547558
M0833,Movie 833,839.3261422578693
M0848,Movie 848,837.3477498505441
M0663,Movie 663,836.5452093306194
M0583,Movie 583,825.4693549418294
M0555,Movie 555,822.3426363975872
M0166,Movie 166,818.6614551170168
M0604,Movie 604,806.5573424449173
M0905,Movie 905,806.4627097687096
M0295,Movie 295,803.4372781620284
M0943,Movie 943,790.5598362300397
M0255,Movie 255,786.5184042881252
M0118,Movie 118,785.1188829231922
M0514,Movie 514,784.7679387441893
M0897,Movie 897,782.5005284830096
M0344,Movie 344,779.1918006091661
M0135,Movie 135,775.0807995383284
M0537,Movie 537,772.6196175608162
M0509,Movie 509,771.47451412028
M0129,Movie 129,764.80403553186
M0203,Movie 203,761.1450003961486
M0188,Movie 188,758.3542393632559
M0163,Movie 163,757.0293431874557
M0087,Movie 87,756.7967551936282
M0640,Movie 640,756.7823175951702
M0977,Movie 977,754.5583729403796
M0438,Movie 438,754.4387086262944
M0539,Movie 539,749.245823357945
M0260,Movie 260,745.6980857538431
M0390,Movie 390,740.802736120688
