movie_id,title,ranking_score
M0032,Movie 32,997.6369349899404
M0863,Movie 863,985.2430597501138
M0636,Movie 636,975.178017437347
M0508,Movie 508,962.3804034864711
M0483,Movie 483,959.6806571469077
M0758,Movie 758,937.122505452716
M0282,Movie 282,928.4952204661973
M0064,Movie 64,925.3281360434107
M0332,Movie 332,922.8081180261236
M0599,Movie 599,915.258317338586
M0435,Movie 435,913.601923983027
M0206,Movie 206,903.3363187449748
M0459,Movie 459,902.2423851163088
M0265,Movie 265,897.4671026359266
M0291,Movie 291,896.6115270389599
M0382,Movie 382,895.6773150932377
M0635,Movie 635,894.820433891561
M0424,Movie 424,888.6843841221647
M0051,Movie 51,888.6282249501029
M0688,Movie 688,884.3144833023613
M0278,Movie 278,881.846193994665
M0759,Movie 759,867.5511289400841
M0157,Movie 157,865.3056805900331
M0411,Movie 411,864.8027108882944
M0362,Movie 362,856.483811503622
M0782,Movie 782,853.266455505748
M0657,Movie 657,843.6637584924321
M0002,Movie 2,836.669620128972
M0462,Movie 462,835.2224733167658
M0391,Movie 391,813.4133000804821
M0591,Movie 591,811.20785458724
M0949,Movie 949,785.5293376970762
M0331,Movie 331,784.375299503675
M0436,Movie 436,776.1490989543013
M0116,Movie 116,773.6597138500553
M0440,Movie 440,772.9106584209283
M0273,Movie 273,764.4227636878086
M0955,Movie 955,764.1010566019929
M0442,Movie 442,761.3777413864801
M0898,Movie 898,760.8635746725655
M0187,Movie 187,758.2034944184852
M0679,Movie 679,740.462668612405
M0995,Movie 995,737.264002303693
M0594,Movie 594,735.6786778109013
M0907,Movie 907,734.2955860114602
M0837,Movie 837,730.8555388097975
M0618,Movie 618,730.3229937031555
M0662,Movie 662,727.3002509545373
M0579,Movie 579,707.5247662577323
M0114,Movie 114,701.8232009180692
