movie_id,title,ranking_score
M0097,Movie 97,999.0038313411402
M0085,Movie 85,995.3286428590176
M0330,Movie 330,993.4689354411355
M0760,Movie 760,983.3513118482597
M0990,Movie 990,962.8828250889256
M0171,Movie 171,962.6942499950883
M0614,Movie 614,962.3602144952147
M0787,Movie 787,955.3986495104841
M0816,Movie 816,954.0168370330063
M0586,Movie 586,944.7151555246975
M0572,Movie 572,933.259494119833
M0072,Movie 72,921.9472531196574
M0970,Movie 970,915.6419641766432
M0126,Movie 126,912.3779257474446
M0832,Movie 832,906.604497154755
M0647,Movie 647,891.1746962484584
M0934,Movie 934,889.5867234140995
M0190,Movie 190,887.3765691812699
M0484,Movie 484,884.526251661922
M0630,Movie 630,883.4948474510844
M0854,Movie 854,882.6596828396117
M0952,Movie 952,880.6638908529216
M0197,Movie 197,875.8210718947591
M0073,Movie 73,875.2451452056732
M0432,Movie 432,861.5353804527206
M0767,Movie 767,858.692079979871
M0600,Movie 600,841.3578002270934
M0982,Movie 982,839.7339570662315
M0247,Movie 247,833.949910079249
M0562,Movie 562,832.9402949505248
M0950,Movie 950,827.2233538256577
M0886,Movie 886,826.2357558676023
M0280,Movie 280,825.5884013224803
M0649,Movie 649,812.6758860248568
M0903,Movie 903,811.859711683868
M0168,Movie 168,808.5198604318404
M0738,Movie 738,806.6150201402628
M0796,Movie 796,801.4039804361164
M0866,Movie 866,777.1991566271141
M0602,Movie 602,773.2161553693567
M0227,Movie 227,765.3650072506773
M0234,Movie 234,755.4423562297775
M0773,Movie 773,750.4171624647024
M0867,Movie 867,749.8914670462809
M0513,Movie 513,749.0798571499784
M0686,Movie 686,740.0872061922033
M0153,Movie 153,731.6381959131531
M0477,Movie 477,726.243797271378
M0577,Movie 577,720.8872011059433
M0353,Movie 353,717.4605067787096
