movie_id,title,ranking_score
M0953,Movie 953,1000.550916699356
M0739,Movie 739,990.5717641469073
M0452,Movie 452,984.4931292894689
M0497,Movie 497,972.3289716898972
M0104,Movie 104,970.3085555546302
M0235,Movie 235,969.9477278011708
M0540,Movie 540,962.1416550108379
M0334,Movie 334,961.3791751435457
M0518,Movie 518,959.9244080363302
M0494,Movie 494,954.5027159777726
M0964,Movie 964,936.6292063685098
M0789,Movie 789,934.775915271896
M0720,Movie 720,929.1922792324764
M0613,Movie 613,927.0751468956723
M0959,Movie 959,898.7310193107473
M0693,Movie 693,898.3697856236495
M0446,Movie 446,893.3964312087704
M0748,Movie 748,890.1376324620518
M0229,Movie 229,888.4648451981707
M0628,Movie 628,887.1830477871815
M0503,Movie 503,884.454258544638
M0603,Movie 603,881.6440063719326
M0207,Movie 207,873.009327872161
M0870,Movie 870,872.1080736403123
M0315,Movie 315,868.4802728608381
M0842,Movie 842,867.1877103614081
M0034,Movie 34,863.7725379720472
M0548,Movie 548,857.4016807334533
M0601,Movie 601,848.3731715790937
M0804,Movie 804,845.158009860654
M0534,Movie 534,831.5873558291191
M0337,Movie 337,830.510878617597
M0046,Movie 46,830.2497192353592
M0533,Movie 533,827.5470848227047
M0257,Movie 257,817.8432362734728
M0482,Movie 482,813.9310255677092
M0043,Movie 43,796.1010691796213
M0499,Movie 499,793.2040579251219
M0110,Movie 110,788.5087247001733
M0597,Movie 597,787.3240797418784
M0307,Movie 307,771.5253606104253
M0125,Movie 125,753.13951735407
M0771,Movie 771,750.3086242592731
M0321,Movie 321,743.6900309300062
M0016,Movie 16,740.827701179299
M0155,Movie 155,737.8744273167274
M0564,Movie 564,733.9550969559804
M0926,Movie 926,729.0198270936272
M0521,Movie 521,724.205024167951
M0653,Movie 653,722.1076264158575
