movie_id,title,ranking_score
M0097,Movie 97,999.0145831185542
M0330,Movie 330,993.49495874011
M0760,Movie 760,983.3890813840252
M0990,Movie 990,962.9148893972256
M0171,Movie 171,962.7052417461675
M0614,Movie 614,962.3850852430877
M0787,Movie 787,955.4137521087683
M0816,Movie 816,954.047151976068
M0586,Movie 586,944.7641460831172
M0572,Movie 572,933.3031340694586
M0072,Movie 72,921.989265307702
M0970,Movie 970,915.6561044365882
M0126,Movie 126,912.3925253379898
M0832,Movie 832,906.6051638966035
M0647,Movie 647,891.2257361949735
M0934,Movie 934,889.6146565718884
M0190,Movie 190,887.4208497416017
M0484,Movie 484,884.5554106714035
M0630,Movie 630,883.5482795186218
M0854,Movie 854,882.6722345268972
M0952,Movie 952,880.6801258312136
M0197,Movie 197,875.8345334657847
M0073,Movie 73,875.2628424674258
M0432,Movie 432,861.5563530436677
M0767,Movie 767,858.7156854031402
M0600,Movie 600,841.4018620324279
M0982,Movie 982,839.7378530580437
M0247,Movie 247,833.97890913102
M0562,Movie 562,832.9715463147776
M0950,Movie 950,827.2530577117402
M0886,Movie 886,826.2641480108576
M0280,Movie 280,825.6339598610149
M0649,Movie 649,812.7068424745027
M0903,Movie 903,811.8710235527097
M0168,Movie 168,808.5444830598616
M0738,Movie 738,806.6193710871173
M0796,Movie 796,801.4429500700877
M0866,Movie 866,777.2220512515172
M0602,Movie 602,773.2696269743788
M0227,Movie 227,765.3835652101833
M0234,Movie 234,755.4546981116399
M0773,Movie 773,750.4285214612371
M0867,Movie 867,749.9078225539706
M0513,Movie 513,749.0981948465882
M0686,Movie 686,740.1363276705767
M0153,Movie 153,731.6735853790848
M0477,Movie 477,726.2541616344056
M0577,Movie 577,720.9018184556768
M0353,Movie 353,717.4687193509021
M0009,Movie 9,709.9523974444028
