movie_id,title,ranking_score
M0933,Movie 933,999.0310034236588
M0097,Movie 97,998.9384073151381
M0085,Movie 85,995.3389521776963
M0330,Movie 330,993.5003637994361
M0998,Movie 998,991.8675586696573
M0349,Movie 349,985.7413009334381
M0760,Movie 760,983.3501338931396
M0176,Movie 176,982.3159634221189
M0216,Movie 216,974.2192254114593
M0917,Movie 917,972.7487570093151
M0095,Movie 95,968.5767228654374
M0294,Movie 294,967.0853292385866
M0990,Movie 990,962.847760623094
M0286,Movie 286,962.7288374735278
M0171,Movie 171,962.6664078749161
M0787,Movie 787,955.3632530085538
M0816,Movie 816,954.026698786548
M0586,Movie 586,944.7602976858745
M0572,Movie 572,933.3027799031757
M0248,Movie 248,930.2560481829139
M0744,Movie 744,922.2131031542897
M0072,Movie 72,921.9561247858054
M0131,Movie 131,918.5981906290754
M0970,Movie 970,915.5969446126398
M0126,Movie 126,912.3500126042561
M0832,Movie 832,906.5971033149709
M0165,Movie 165,905.8131500555783
M0940,Movie 940,905.2007287464284
M0014,Movie 14,894.964693535293
M0142,Movie 142,892.0446903437484
M0647,Movie 647,891.2011612296219
M0934,Movie 934,889.5714289551214
M0607,Movie 607,889.0300849903829
M0590,Movie 590,888.7598354806903
M0190,Movie 190,887.3926723502177
M0484,Movie 484,884.5463843188486
M0630,Movie 630,883.5394451768165
M0854,Movie 854,882.6601979416948
M0952,Movie 952,880.6185756753617
M0197,Movie 197,875.8036366943737
M0073,Movie 73,875.2092644515176
M0493,Movie 493,867.8463461547258
M0432,Movie 432,861.562982349924
M0018,Movie 18,859.5195888096065
M0767,Movie 767,858.6546610021848
M0588,Movie 588,851.0052055826426
M0600,Movie 600,841.3777358984859
M0982,Movie 982,839.6565782879297
M0833,Movie 833,839.3488639696878
M0848,Movie 848,837.3651196084944
