movie_id,title,ranking_score
M0739,Movie 739,990.5357808549488
M0133,Movie 133,984.9570194699347
M0452,Movie 452,984.539431129197
M0497,Movie 497,972.3418411591331
M0104,Movie 104,970.2890703098568
M0235,Movie 235,969.9329410643462
M0540,Movie 540,962.164464947331
M0334,Movie 334,961.3957207904296
M0518,Movie 518,959.9376860725064
M0494,Movie 494,954.5016356765742
M0964,Movie 964,936.6002309365625
M0789,Movie 789,934.7549182861786
M0720,Movie 720,929.1940329822822
M0613,Movie 613,927.1005101022769
M0959,Movie 959,898.7038777899216
M0693,Movie 693,898.3458592227169
M0446,Movie 446,893.3991061004139
M0748,Movie 748,890.1472649330263
M0229,Movie 229,888.4599192344162
M0628,Movie 628,887.1840039903544
M0503,Movie 503,884.5016578234537
M0603,Movie 603,881.6741371378822
M0207,Movie 207,873.0069295284137
M0870,Movie 870,872.0992435123723
M0315,Movie 315,868.4767372451356
M0842,Movie 842,867.2080104636859
M0034,Movie 34,863.781878786723
M0548,Movie 548,857.405329546044
M0601,Movie 601,848.4010724738404
M0804,Movie 804,845.1634532867484
M0534,Movie 534,831.5972325615862
M0337,Movie 337,830.5113127636344
M0046,Movie 46,830.2737669248223
M0533,Movie 533,827.5773649378383
M0482,Movie 482,813.958866180663
M0043,Movie 43,796.1073675359308
M0499,Movie 499,793.1976887402828
M0110,Movie 110,788.5228094630708
M0597,Movie 597,787.3374051767926
M0307,Movie 307,771.5262030971643
M0125,Movie 125,753.1552062038061
M0771,Movie 771,750.3103761763233
M0321,Movie 321,743.6976361438451
M0016,Movie 16,740.8074045430404
M0155,Movie 155,737.8745599226004
M0564,Movie 564,733.9688447580484
M0926,Movie 926,728.996353932602
M0521,Movie 521,724.2304135979298
M0653,Movie 653,722.1200667273067
M0684,Movie 684,719.8078799645643
