movie_id,title,ranking_score
M0589,Movie 589,998.4345911066048
M0928,Movie 928,978.2524104748296
M0668,Movie 668,975.0826913186331
M0068,Movie 68,974.8264931598973
M0311,Movie 311,973.387972092874
M0752,Movie 752,962.2264692657765
M0727,Movie 727,960.4259050439821
M0439,Movie 439,956.4748652106329
M0283,Movie 283,950.6863761662727
M0485,Movie 485,935.1249155096584
M0254,Movie 254,925.8283305216937
M0769,Movie 769,924.555331022117
M0631,Movie 631,922.8874657711534
M0199,Movie 199,915.8649516124866
M0951,Movie 951,915.5744772003043
M0844,Movie 844,913.5884082189165
M0481,Movie 481,878.5148582126407
M0730,Movie 730,875.4967121061699
M0030,Movie 30,864.2313982425113
M0486,Movie 486,859.5712784768518
M0221,Movie 221,859.331409886773
M0281,Movie 281,857.4801003349379
M0471,Movie 471,854.7086394942128
M0441,Movie 441,843.1715788400132
M0092,Movie 92,839.2110635205003
M0527,Movie 527,836.7367262309772
M0240,Movie 240,826.3034171024359
M0747,Movie 747,816.1456745055872
M0827,Movie 827,814.4305355310929
M0026,Movie 26,809.5617183125636
M0650,Movie 650,808.7426340609067
M0725,Movie 725,807.3396830993748
M0975,Movie 975,805.5605949378329
M0700,Movie 700,796.629422276914
M0042,Movie 42,785.8153189883163
M0210,Movie 210,782.4716657225962
M0377,Movie 377,778.7724606772899
M0665,Movie 665,766.62553119356
M0121,Movie 121,766.468025147143
M0876,Movie 876,747.4506000277865
M0134,Movie 134,737.1130155080331
M0195,Movie 195,735.1804592848644
M0656,Movie 656,727.0081825011679
M0385,Movie 385,722.5955275614032
M0516,Movie 516,721.9814305718443
M0354,Movie 354,706.7985537878195
M0909,Movie 909,681.5549505332278
M0448,Movie 448,677.763438507748
M0004,Movie 4,676.7022650537463
M0736,Movie 736,675.0642310241021
