movie_id,title,ranking_score
M0097,Movie 97,998.9544715212231
M0085,Movie 85,995.3713083643534
M0330,Movie 330,993.5039699102999
M0760,Movie 760,983.3682362460388
M0990,Movie 990,962.8848447616919
M0171,Movie 171,962.6852137311956
M0614,Movie 614,962.3815190189989
M0787,Movie 787,955.3858309709475
M0816,Movie 816,954.037699983578
M0586,Movie 586,944.7653658774485
M0572,Movie 572,933.3066312825803
M0072,Movie 72,921.9740291590965
M0970,Movie 970,915.641488679528
M0126,Movie 126,912.3425286652106
M0832,Movie 832,906.6341153885575
M0647,Movie 647,891.2294158450345
M0934,Movie 934,889.6025327194247
M0190,Movie 190,887.4023297974259
M0484,Movie 484,884.5389779774757
M0630,Movie 630,883.537329318548
M0854,Movie 854,882.689256551686
M0197,Movie 197,875.8159676331909
M0073,Movie 73,875.2255994054009
M0432,Movie 432,861.5653023808359
M0767,Movie 767,858.6966315814979
M0600,Movie 600,841.384639388001
M0982,Movie 982,839.6920743916311
M0247,Movie 247,833.9706187427131
M0562,Movie 562,832.9962166248167
M0950,Movie 950,827.2428340207289
M0886,Movie 886,826.2158630371183
M0280,Movie 280,825.6338249847189
M0649,Movie 649,812.6644760223711
M0903,Movie 903,811.8478668588643
M0168,Movie 168,808.5376821022498
M0738,Movie 738,806.6256193983486
M0796,Movie 796,801.4192842012517
M0866,Movie 866,777.2532721208688
M0602,Movie 602,773.2596078309788
M0227,Movie 227,765.3751226611452
M0234,Movie 234,755.4606801875116
M0773,Movie 773,750.4149972176575
M0513,Movie 513,749.1056340445401
M0686,Movie 686,740.1118255636463
M0153,Movie 153,731.6523302245955
M0477,Movie 477,726.2491305850431
M0577,Movie 577,720.872477622743
M0353,Movie 353,717.4762684650593
M0009,Movie 9,709.8931255630558
M0889,Movie 889,708.5001786355006
