movie_id,title,ranking_score
M0032,Movie 32,997.6435292201514
M0863,Movie 863,985.254327660963
M0636,Movie 636,975.1814389481231
M0508,Movie 508,962.4153909369355
M0483,Movie 483,959.6621990595116
M0205,Movie 205,944.371929841148
M0758,Movie 758,937.1241811144926
M0282,Movie 282,928.5020354598538
M0064,Movie 64,925.3427951145499
M0332,Movie 332,922.8165336356549
M0031,Movie 31,917.8137950214626
M0599,Movie 599,915.2599484629345
M0206,Movie 206,903.3627495027225
M0459,Movie 459,902.2453701635751
M0265,Movie 265,897.4776183100527
M0382,Movie 382,895.6715363484305
M0635,Movie 635,894.8379783317438
M0424,Movie 424,888.6943978766794
M0051,Movie 51,888.6698520643866
M0688,Movie 688,884.2996699440683
M0278,Movie 278,881.8534399768149
M0759,Movie 759,867.5535771965033
M0157,Movie 157,865.3155581527158
M0411,Movie 411,864.8080941028641
M0362,Movie 362,856.4812190665202
M0782,Movie 782,853.2458243668381
M0657,Movie 657,843.671238727881
M0002,Movie 2,836.68802171313
M0462,Movie 462,835.2486145603547
M0320,Movie 320,814.1948715541026
M0391,Movie 391,813.4191320967265
M0591,Movie 591,811.2308403493745
M0949,Movie 949,785.5094304246336
M0331,Movie 331,784.3835742387471
M0436,Movie 436,776.1464250760955
M0116,Movie 116,773.6818075089448
M0440,Movie 440,772.943974468756
M0273,Movie 273,764.4305805558388
M0955,Movie 955,764.1288164043447
M0442,Movie 442,761.3809610575051
M0898,Movie 898,760.8482057649882
M0187,Movie 187,758.2111735231714
M0679,Movie 679,740.4558213877484
M0995,Movie 995,737.2675104091509
M0594,Movie 594,735.6884928225654
M0907,Movie 907,734.2757478412778
M0837,Movie 837,730.8542032392612
M0618,Movie 618,730.3418128953343
M0662,Movie 662,727.3122521736431
M0579,Movie 579,707.5282838153877
