movie_id,title,ranking_score
M0032,Movie 32,997.6375710721148
M0863,Movie 863,985.2033200733889
M0636,Movie 636,975.1640065017078
M0508,Movie 508,962.4112811426289
M0483,Movie 483,959.6479001834566
M0205,Movie 205,944.3936186029989
M0758,Movie 758,937.0918109063203
M0282,Movie 282,928.53099438624
M0064,Movie 64,925.3447480427204
M0332,Movie 332,922.85298717767
M0031,Movie 31,917.8280136798764
M0435,Movie 435,913.6440572959337
M0206,Movie 206,903.3683429341921
M0459,Movie 459,902.2446205566586
M0265,Movie 265,897.5145365474351
M0291,Movie 291,896.641022195628
M0382,Movie 382,895.6920912807979
M0635,Movie 635,894.8081469278384
M0424,Movie 424,888.7094782278527
M0051,Movie 51,888.689749847734
M0688,Movie 688,884.2703877383027
M0278,Movie 278,881.863256589839
M0759,Movie 759,867.5232500216788
M0157,Movie 157,865.346640538334
M0411,Movie 411,864.8166037066535
M0362,Movie 362,856.4888649012202
M0782,Movie 782,853.2442988734437
M0657,Movie 657,843.6549275224196
M0002,Movie 2,836.7022450588663
M0462,Movie 462,835.2845913308538
M0320,Movie 320,814.2219599313796
M0391,Movie 391,813.4262217890446
M0591,Movie 591,811.2457812182246
M0949,Movie 949,785.4978929441102
M0331,Movie 331,784.3889048637992
M0436,Movie 436,776.1557059315144
M0116,Movie 116,773.6948990630308
M0440,Movie 440,772.9415426602961
M0273,Movie 273,764.4284045621957
M0955,Movie 955,764.1113691613955
M0442,Movie 442,761.3876297652241
M0898,Movie 898,760.7780010234297
M0187,Movie 187,758.2185383918439
M0679,Movie 679,740.4421536742632
M0995,Movie 995,737.2469766946293
M0594,Movie 594,735.7016996926045
M0907,Movie 907,734.2414290769656
M0837,Movie 837,730.813400071808
M0618,Movie 618,730.3354056930683
M0662,Movie 662,727.3091216306952
