movie_id,title,ranking_score
M0953,Movie 953,1000.5316020874469
M0739,Movie 739,990.5749099252756
M0133,Movie 133,984.9785556953121
M0497,Movie 497,972.3424256491483
M0104,Movie 104,970.2991359243908
M0235,Movie 235,969.940480730485
M0540,Movie 540,962.1654521157049
M0334,Movie 334,961.3989938898342
M0518,Movie 518,959.959359814914
M0494,Movie 494,954.4968500008481
M0964,Movie 964,936.6339907103462
M0789,Movie 789,934.7915611635419
M0720,Movie 720,929.1911924345842
M0613,Movie 613,927.0963473852407
M0959,Movie 959,898.7146814997454
M0693,Movie 693,898.3704728564252
M0446,Movie 446,893.4233903722181
M0748,Movie 748,890.1688953419456
M0229,Movie 229,888.4621052703561
M0628,Movie 628,887.19054367686
M0503,Movie 503,884.4618346356841
M0603,Movie 603,881.6553146314293
M0207,Movie 207,873.0126618855783
M0870,Movie 870,872.0963507283435
M0315,Movie 315,868.4866385834404
M0842,Movie 842,867.2083375129503
M0034,Movie 34,863.7834928931474
M0548,Movie 548,857.4262695682833
M0601,Movie 601,848.3838367835374
M0804,Movie 804,845.1771540460428
M0337,Movie 337,830.528980932299
M0046,Movie 46,830.2625270846504
M0533,Movie 533,827.5751310054042
M0257,Movie 257,817.8383066181696
M0482,Movie 482,813.9473576709302
M0043,Movie 43,796.1290659252328
M0499,Movie 499,793.2135161916791
M0110,Movie 110,788.5115467951277
M0597,Movie 597,787.3504765768696
M0307,Movie 307,771.5457235803117
M0125,Movie 125,753.1349697026071
M0771,Movie 771,750.3115130658149
M0321,Movie 321,743.6964304192302
M0016,Movie 16,740.8387847846964
M0155,Movie 155,737.8833909445682
M0564,Movie 564,733.9739732278282
M0926,Movie 926,729.0242266212272
M0521,Movie 521,724.2403301538202
M0653,Movie 653,722.1045277533775
M0684,Movie 684,719.8415849633143
