movie_id,title,ranking_score
M0589,Movie 589,998.4287153799728
M0928,Movie 928,978.2771830574812
M0668,Movie 668,975.1231966093577
M0068,Movie 68,974.7988943061023
M0311,Movie 311,973.3895010772138
M0752,Movie 752,962.2370474649133
M0727,Movie 727,960.4050989035129
M0439,Movie 439,956.4726569240346
M0283,Movie 283,950.6938076424428
M0485,Movie 485,935.15724364574
M0254,Movie 254,925.8652129129215
M0769,Movie 769,924.5684321793226
M0631,Movie 631,922.866744462647
M0199,Movie 199,915.9033614163932
M0951,Movie 951,915.6052139198772
M0844,Movie 844,913.6470574077318
M0481,Movie 481,878.5056380594771
M0730,Movie 730,875.4862606947279
M0030,Movie 30,864.2267401225572
M0486,Movie 486,859.5800574478694
M0221,Movie 221,859.3549150395129
M0281,Movie 281,857.492624765754
M0209,Movie 209,855.1231711392014
M0471,Movie 471,854.6883789433165
M0441,Movie 441,843.1664835048974
M0092,Movie 92,839.2334024537171
M0527,Movie 527,836.745057522635
M0240,Movie 240,826.3309521177945
M0747,Movie 747,816.1755609420719
M0827,Movie 827,814.4539957280514
M0026,Movie 26,809.5790549668613
M0650,Movie 650,808.760842314174
M0725,Movie 725,807.3748334873463
M0975,Movie 975,805.5894835205123
M0700,Movie 700,796.6306972026043
M0042,Movie 42,785.8376223681954
M0210,Movie 210,782.5101771337836
M0377,Movie 377,778.765854764887
M0665,Movie 665,766.6803043587294
M0121,Movie 121,766.4927496494976
M0876,Movie 876,747.4826975554429
M0134,Movie 134,737.118075407084
M0195,Movie 195,735.2108039245554
M0656,Movie 656,727.0388347759174
M0385,Movie 385,722.6206243326203
M0516,Movie 516,722.0022682156709
M0354,Movie 354,706.8203860252765
M0909,Movie 909,681.5596922104714
M0448,Movie 448,677.7571194551837
M0004,Movie 4,676.7472211327109
